"STID","Seq","RandQuarter","Year","Treatment","RandDate","AgeEnroll","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSexpunge","timeToExpunge","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","FilingStatus","Dependents","FedAdjGrossIncome","courtRecid","Part","white","Female","Disabled","logIncome","Married","dependent","eYear","pe_wageAvg2","pe_wageAvg1","pe_wageAvgFull","pe_incomeAvg2","pe_incomeAvg1","pe_incomeAvgFull","pe_wageAvg","pe_incomeAvg","wageRatio","incomeRatio","end_date","add_rec","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag"
"KSSTID0322",-3,"2022Q2",2021,1,"2022-04-27",56,"Female","Non-disabled","English","66208","White",0,"",1,86,0,0,0,8148.37,8148.37,0,3.033333333,0,0,0,1,"29,094.00",NA,322,1,1,0,9.00569590263357,0,1,-1,7973.615,7203.56,7588.5875,7973.615,7203.56,7588.5875,7588.5875,7588.5875,1.07376636297598,1.07376636297598,2024-04-27,0,0,0,0,0,1,8.98469870296262,0
"KSSTID0322",-2,"2022Q2",2021,1,"2022-04-27",56,"Female","Non-disabled","English","66208","White",0,"",1,86,0,0,0,6777.38,6777.38,0,1.933333333,0,0,0,1,"29,094.00",NA,322,1,1,0,8.8214934143311,0,1,-1,7973.615,7203.56,7588.5875,7973.615,7203.56,7588.5875,7588.5875,7588.5875,0.89310164770453,0.89310164770453,2024-04-27,0,0,0,0,0,1,9.00569590263357,0
"KSSTID0322",-1,"2022Q2",2022,1,"2022-04-27",56,"Female","Non-disabled","English","66208","White",0,"",1,86,0,0,0,5909.45,5909.45,0,2.333333333,0,0,NA,NA,"",NA,322,1,1,0,8.68447724963346,0,0,-1,7973.615,7203.56,7588.5875,7973.615,7203.56,7588.5875,7588.5875,7588.5875,0.778728584206218,0.778728584206218,2024-04-27,0,0,0,0,0,1,8.8214934143311,0
"KSSTID0322",0,"2022Q2",2022,1,"2022-04-27",56,"Female","Non-disabled","English","66208","White",0,"",1,86,0,0,0,6204.13,6204.13,0,2.2,0,0,NA,NA,"",NA,322,1,1,0,8.73313164826533,0,0,1,7973.615,7203.56,7588.5875,7973.615,7203.56,7588.5875,7588.5875,7588.5875,0.817560580279268,0.817560580279268,2024-04-27,0,0,0,0,0,1,8.68447724963346,0
"KSSTID0322",1,"2022Q2",2022,1,"2022-04-27",56,"Female","Non-disabled","English","66208","White",0,"",1,86,1,0,0,6523.95,6523.95,0,2.7,0,0,NA,NA,"",NA,322,1,1,0,8.78338856932629,0,0,1,7973.615,7203.56,7588.5875,7973.615,7203.56,7588.5875,7588.5875,7588.5875,0.859705445842194,0.859705445842194,2024-04-27,0,0,0,0,0,1,8.73313164826533,0
"KSSTID0323",-8,"2022Q2",2020,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,6.866666667,0,0,0,1,"168",NA,323,1,1,0,0,0,1,-2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,NA,NA
"KSSTID0323",-7,"2022Q2",2020,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,5.3,0,0,0,1,"168",NA,323,1,1,0,0,0,1,-2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",-6,"2022Q2",2020,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,3.366666667,0,0,0,1,"168",NA,323,1,1,0,0,0,1,-2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",-5,"2022Q2",2021,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,1260.99,1260.99,0,3.466666667,0,0,0,1,"32,586.00",NA,323,1,1,0,7.14044511913949,0,1,-2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0.559066869649599,0.559066869649599,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",-3,"2022Q2",2021,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,10690.74,10690.74,0,3.933333333,0,0,0,1,"32,586.00",NA,323,1,1,0,9.2772267597166,0,1,-1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,4.73979852817053,4.73979852817053,2024-04-29,0,1,0,0,1,0,8.68811838902849,0
"KSSTID0323",-2,"2022Q2",2021,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,161.47,161.47,0,2.566666667,0,0,0,1,"32,586.00",NA,323,1,1,0,5.09049336934166,0,1,-1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0.0715886148520772,0.0715886148520772,2024-04-29,0,1,0,0,1,0,9.2772267597166,0
"KSSTID0323",-1,"2022Q2",2022,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,3.466666667,0,0,NA,NA,"",NA,323,1,1,0,0,0,1,-1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,5.09049336934166,0
"KSSTID0323",0,"2022Q2",2022,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,3.233333333,0,0,NA,NA,"",NA,323,1,1,0,0,0,1,1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",1,"2022Q2",2022,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,110.1,110.1,0,3.933333333,0,0,NA,NA,"",NA,323,1,1,0,4.71043069664558,0,1,1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0.0488134420958302,0.0488134420958302,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",-4,"2022Q2",2021,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,5931.01,5931.01,0,3.5,0,0,0,1,"32,586.00",NA,323,1,1,0,8.68811838902849,0,1,-1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,2.62954598732779,2.62954598732779,2024-04-29,0,1,0,0,1,0,7.14044511913949,0
"KSSTID0323",6,"2022Q2",2023,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,2.833333333,NA,NA,NA,NA,"",NA,323,1,1,0,0,0,1,2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",5,"2022Q2",2023,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,3.4,NA,NA,NA,NA,"",NA,323,1,1,0,0,0,1,2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",4,"2022Q2",2023,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,3.466666667,NA,NA,NA,NA,"",NA,323,1,1,0,0,0,1,2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",3,"2022Q2",2023,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,4,NA,NA,NA,NA,"",NA,323,1,1,0,0,0,1,1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,6.17555537115849,0
"KSSTID0323",7,"2022Q2",2024,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,0,0,1,4.2,NA,NA,NA,NA,"",NA,323,1,1,0,0,0,1,2,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0,0,2024-04-29,0,1,0,0,1,0,0,1
"KSSTID0323",2,"2022Q2",2022,0,"2022-04-29",43,"Female","Non-disabled","English","66839","White",1,"",0,642,0,0,0,479.85,479.85,0,3.2,0,0,NA,NA,"",NA,323,1,1,0,6.17555537115849,0,1,1,315.2475,4195.805,2255.52625,315.2475,4195.805,2255.52625,2255.52625,2255.52625,0.212744143412208,0.212744143412208,2024-04-29,0,1,0,0,1,0,4.71043069664558,0
"KSSTID0324",-7,"2022Q2",2020,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,13403.65,13403.65,0,6.1,0,0,0,0,"54,167.00",2021-08-01,324,1,0,0,9.50335694066862,0,0,-2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.10775443185142,1.10775443185142,2024-04-29,0,0,0,0,1,0,9.52192913850918,0
"KSSTID0324",-3,"2022Q2",2021,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,14412.16,14412.16,0,3.533333333,0,0,0,1,"53,856.00",2021-08-01,324,1,0,0,9.57589695711078,0,1,-1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.19110347648228,1.19110347648228,2024-04-29,0,0,0,0,1,0,9.49296794192509,0
"KSSTID0324",-8,"2022Q2",2020,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,13654.93,13654.93,0,9.933333333,0,0,0,0,"54,167.00",2021-08-01,324,1,0,0,9.52192913850918,0,0,-2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.1285216507534,1.1285216507534,2024-04-29,0,0,0,0,1,0,NA,NA
"KSSTID0324",0,"2022Q2",2022,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,2.7,0,0,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",-4,"2022Q2",2021,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,13265.11,13265.11,0,3.533333333,0,0,0,1,"53,856.00",2021-08-01,324,1,0,0,9.49296794192509,0,1,-1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.09630469249022,1.09630469249022,2024-04-29,0,0,0,0,1,0,9.21110008332242,0
"KSSTID0324",-5,"2022Q2",2021,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,10006.6,10006.6,0,4.066666667,0,0,0,1,"53,856.00",2021-08-01,324,1,0,0,9.21110008332242,0,1,-2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0.827002756544999,0.827002756544999,2024-04-29,0,0,0,0,1,0,9.61895119380146,0
"KSSTID0324",7,"2022Q2",2024,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,3.566666667,NA,NA,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",3,"2022Q2",2023,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,3.366666667,NA,NA,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,9.25668946391354,0
"KSSTID0324",-6,"2022Q2",2020,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,15046.26,15046.26,0,4.366666667,0,0,0,0,"54,167.00",2021-08-01,324,1,0,0,9.61895119380146,0,0,-2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.24350913354114,1.24350913354114,2024-04-29,0,0,0,0,1,0,9.50335694066862,0
"KSSTID0324",-2,"2022Q2",2021,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,17010,17010,0,2.4,0,0,0,1,"53,856.00",2021-08-01,324,1,0,0,9.74161547260958,0,1,-1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,1.40580385833654,1.40580385833654,2024-04-29,0,0,0,0,1,0,9.57589695711078,0
"KSSTID0324",-1,"2022Q2",2022,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,3.066666667,0,0,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,-1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,9.74161547260958,0
"KSSTID0324",4,"2022Q2",2023,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,2.966666667,NA,NA,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",2,"2022Q2",2022,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,10473.4,10473.4,0,2.8,0,0,NA,NA,"",2021-08-01,324,1,0,0,9.25668946391354,0,0,1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0.865581783063018,0.865581783063018,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",6,"2022Q2",2023,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,2.766666667,NA,NA,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",5,"2022Q2",2023,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,3.2,NA,NA,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,2,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0324",1,"2022Q2",2022,1,"2022-04-29",47,"Male","Non-disabled","English","66604","White",0,"",0,NA,0,0,0,0,0,1,3.166666667,0,0,NA,NA,"",2021-08-01,324,1,0,0,0,0,0,1,13027.86,11171.8175,12099.83875,13027.86,11171.8175,12099.83875,12099.83875,12099.83875,0,0,2024-04-29,0,0,0,0,1,0,0,1
"KSSTID0325",-4,"2022Q2",2021,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.433333333,0,0,1,4,"18,090.00",2019-07-19,325,1,0,0,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-8,"2022Q2",2020,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,8.3,0,0,1,3,"40,521.00",2019-07-19,325,1,0,0,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,NA,NA
"KSSTID0325",-7,"2022Q2",2020,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,5.933333333,0,0,1,3,"40,521.00",2019-07-19,325,1,0,0,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",0,"2022Q2",2022,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,2.8,0,0,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",5,"2022Q2",2023,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.366666667,NA,NA,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",6,"2022Q2",2023,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,2.733333333,NA,NA,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-6,"2022Q2",2020,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,4.4,0,0,1,3,"40,521.00",2019-07-19,325,1,0,0,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-3,"2022Q2",2021,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.8,0,0,1,4,"18,090.00",2019-07-19,325,1,0,0,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-2,"2022Q2",2021,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,2.566666667,0,0,1,4,"18,090.00",2019-07-19,325,1,0,0,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",7,"2022Q2",2024,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.466666667,NA,NA,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-1,"2022Q2",2022,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,2.833333333,0,0,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",4,"2022Q2",2023,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.1,NA,NA,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",1,"2022Q2",2022,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.3,0,0,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",2,"2022Q2",2022,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,2.9,0,0,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",3,"2022Q2",2023,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.333333333,NA,NA,NA,NA,"",2019-07-19,325,1,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0325",-5,"2022Q2",2021,0,"2022-04-29",44,"Male","Non-disabled","English","67566","White",5,"Married",0,642,0,0,0,0,0,1,3.866666667,0,0,1,4,"18,090.00",2019-07-19,325,1,0,0,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-04-29,0,1,1,0,0,0,0,1
"KSSTID0326",7,"2022Q2",2024,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,1,0,0,0,0,1,3.633333333,NA,NA,NA,NA,"",NA,326,1,0,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-8,"2022Q2",2020,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,14.46666667,0,0,1,1,"30,802.00",NA,326,1,0,1,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,NA,NA
"KSSTID0326",-7,"2022Q2",2020,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,9.1,0,0,1,1,"30,802.00",NA,326,1,0,1,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-6,"2022Q2",2020,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,6.533333333,0,0,1,1,"30,802.00",NA,326,1,0,1,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-5,"2022Q2",2021,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,5.7,0,0,1,1,"21,011.00",NA,326,1,0,1,0,1,1,-2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-4,"2022Q2",2021,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,5.066666667,0,0,1,1,"21,011.00",NA,326,1,0,1,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-3,"2022Q2",2021,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,4.633333333,0,0,1,1,"21,011.00",NA,326,1,0,1,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-2,"2022Q2",2021,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,3.066666667,0,0,1,1,"21,011.00",NA,326,1,0,1,0,1,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",5,"2022Q2",2023,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,1,0,0,0,0,1,3.3,NA,NA,NA,NA,"",NA,326,1,0,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",6,"2022Q2",2023,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,1,0,0,0,0,1,2.833333333,NA,NA,NA,NA,"",NA,326,1,0,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",4,"2022Q2",2023,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,1,0,0,0,0,1,3.033333333,NA,NA,NA,NA,"",NA,326,1,0,1,0,0,1,2,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",-1,"2022Q2",2022,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,3.366666667,0,0,NA,NA,"",NA,326,1,0,1,0,0,1,-1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",0,"2022Q2",2022,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,2.966666667,0,0,NA,NA,"",NA,326,1,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",1,"2022Q2",2022,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,0,0,1,3.333333333,0,0,NA,NA,"",NA,326,1,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",2,"2022Q2",2022,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,0,0,0,5570.36,5570.36,0,2.866666667,0,0,NA,NA,"",NA,326,1,0,1,8.62539446828842,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,0,1
"KSSTID0326",3,"2022Q2",2023,1,"2022-05-23",44,"Male","Physically disabled","English","67217","White",1,"",1,306,1,0,0,0,0,1,3.266666667,NA,NA,NA,NA,"",NA,326,1,0,1,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,2024-05-23,0,1,0,0,1,0,8.62539446828842,0
"KSSTID0327",-8,"2022Q2",2020,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,11.06666667,0,0,0,1,"55,393.00",NA,327,0,0,0,0,0,1,-2,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,NA,NA
"KSSTID0327",-7,"2022Q2",2020,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,6.966666667,0,0,0,1,"55,393.00",NA,327,0,0,0,0,0,1,-2,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,0,1
"KSSTID0327",-6,"2022Q2",2020,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,4.766666667,0,0,0,1,"55,393.00",NA,327,0,0,0,0,0,1,-2,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,0,1
"KSSTID0327",-5,"2022Q2",2021,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,4.833333333,0,0,1,1,"91,291.00",NA,327,0,0,0,0,1,1,-2,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,0,1
"KSSTID0327",-4,"2022Q2",2021,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,4.583333333,0,0,1,1,"91,291.00",NA,327,0,0,0,0,1,1,-1,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,0,1
"KSSTID0327",5,"2022Q2",2023,0,"2022-06-02",55,"Male","Non-disabled","English","66109","Black",1,"",0,608,0,0,0,0,0,1,3.366666667,NA,NA,NA,NA,"",NA,327,0,0,0,0,0,1,2,0,12278.275,6139.1375,0,12278.275,6139.1375,6139.1375,6139.1375,0,0,2024-06-02,0,1,0,0,1,0,0,1
