"stid","seq","job_apply","treatment","expunge","white","female","age_enroll","income","income_lag","full_time_lag","unemploy_lag","job_deter","local_unemploy","ps_income","ps_employed","ps_job_apply","married","dependent","year"
"KSSTID0112",6,,0,0,1,1,41,8.40659677007421,8.31235114127194,1,0,,2.616666667,4253.65,1,0,1,1,2022
"KSSTID0113",1,0,1,0,0,1,37,0,4.0936776732344,0,0,1,3.7,58.96,1,0,1,1,2020
"KSSTID0113",2,0,1,1,0,1,37,0,0,0,1,0,3.666666667,58.96,1,0,0,1,2021
"KSSTID0113",3,0,1,1,0,1,37,0,0,0,1,1,3.2,58.96,1,0,0,1,2021
"KSSTID0113",4,1,1,1,0,1,37,8.15308497474546,0,1,1,0,3.3,58.96,1,0,0,1,2021
"KSSTID0113",5,0,1,1,0,1,37,7.81020263191558,8.15308497474546,1,0,0,3,58.96,1,0,0,1,2022
"KSSTID0113",6,1,1,1,0,1,37,0,7.81020263191558,1,0,1,2.666666667,58.96,1,0,1,1,2022
"KSSTID0114",1,1,1,0,0,0,36,7.80016307039296,8.3669282855146,0,0,1,3.566666667,4301.4,0,1,1,0,2020
"KSSTID0114",2,0,1,0,0,0,36,0,7.80016307039296,0,1,1,3.333333333,4301.4,0,1,1,0,2021
"KSSTID0114",3,1,1,0,0,0,36,0,0,0,1,1,3.033333333,4301.4,0,1,1,0,2021
"KSSTID0114",4,0,1,1,0,0,36,0,0,0,1,1,3.033333333,4301.4,0,1,1,0,2021
"KSSTID0114",5,1,1,1,0,0,36,0,0,0,1,0,2.333333333,4301.4,0,1,1,0,2022
"KSSTID0114",6,0,1,1,0,0,36,0,0,1,1,0,2.2,4301.4,0,1,1,0,2022
"KSSTID0115",1,1,1,0,0,0,43,6.9879241325451,7.71963615429,0,0,1,6.533333333,2251.14,1,1,0,0,2020
"KSSTID0115",2,0,1,0,0,0,43,7.87016594646984,6.9879241325451,0,0,0,5.7,2251.14,1,1,0,0,2021
"KSSTID0115",3,1,1,0,0,0,43,8.59930944012459,7.87016594646984,1,0,1,5.066666667,2251.14,1,1,0,0,2021
"KSSTID0115",4,1,1,1,0,0,43,8.5725805934958,8.59930944012459,0,0,0,4.633333333,2251.14,1,1,0,0,2021
"KSSTID0115",5,1,1,1,0,0,43,8.3922941469185,8.5725805934958,0,0,0,3.366666667,2251.14,1,1,0,0,2022
"KSSTID0115",6,1,1,1,0,0,43,8.08104823292681,8.3922941469185,1,0,0,2.966666667,2251.14,1,1,0,0,2022
"KSSTID0116",1,0,1,0,1,0,42,0,0,0,1,1,3.566666667,0,1,0,1,1,2020
"KSSTID0116",2,1,1,0,1,0,42,0,0,0,1,1,3.333333333,0,1,0,1,1,2021
"KSSTID0116",3,0,1,0,1,0,42,0,0,0,1,0,3.033333333,0,1,0,1,1,2021
"KSSTID0116",4,1,1,1,1,0,42,0,0,0,1,0,3.033333333,0,1,0,1,1,2021
"KSSTID0116",5,1,1,1,1,0,42,0,0,0,1,,2.333333333,0,1,0,1,1,2022
"KSSTID0116",6,0,1,1,1,0,42,0,0,0,1,0,2.2,0,1,0,1,1,2022
"KSSTID0117",1,0,1,0,0,0,34,0,0,0,1,1,2.344444444,0,1,0,0,0,2020
"KSSTID0117",2,0,1,1,0,0,34,0,0,0,1,1,2.222222222,0,1,0,1,0,2021
"KSSTID0117",3,0,1,1,0,0,34,0,0,0,1,1,2.188888889,0,1,0,0,0,2021
"KSSTID0117",4,0,1,1,0,0,34,0,0,0,1,0,1.666666667,0,1,0,0,0,2021
"KSSTID0117",5,0,1,1,0,0,34,0,0,0,1,0,2.255555556,0,1,0,1,0,2022
"KSSTID0117",6,0,1,1,0,0,34,0,0,0,1,1,2.288888889,0,1,0,0,0,2022
"KSSTID0118",1,0,1,0,0,0,48,0,0,0,1,1,6.533333333,0,1,0,0,1,2020
"KSSTID0118",2,0,1,1,0,0,48,0,0,0,1,1,5.7,0,1,0,0,1,2021
"KSSTID0118",3,0,1,1,0,0,48,0,0,0,1,1,5.066666667,0,1,0,0,1,2021
"KSSTID0118",4,0,1,1,0,0,48,0,0,0,1,1,3.066666667,0,1,0,0,1,2021
"KSSTID0118",5,0,1,1,0,0,48,0,0,0,1,1,3.366666667,0,1,0,1,1,2022
"KSSTID0118",6,0,1,1,0,0,48,0,0,0,1,0,2.966666667,0,1,0,1,1,2022
"KSSTID0119",1,0,0,0,0,0,36,7.28961052145117,9.29225025846283,1,0,1,6.533333333,10852.58,0,0,0,1,2020
"KSSTID0119",2,1,0,0,0,0,36,9.12227389310773,7.28961052145117,0,1,1,5.7,10852.58,0,0,0,1,2021
"KSSTID0119",3,,0,0,0,0,36,9.15451048701551,9.12227389310773,0,1,,5.066666667,10852.58,0,0,0,1,2021
"KSSTID0119",4,,0,0,0,0,36,8.77488347290038,9.15451048701551,1,1,,3.066666667,10852.58,0,0,0,1,2021
"KSSTID0119",5,,0,0,0,0,36,9.2446084564705,8.77488347290038,1,0,,3.366666667,10852.58,0,0,0,0,2022
"KSSTID0119",6,,0,0,0,0,36,9.23324993245889,9.2446084564705,1,0,,2.966666667,10852.58,0,0,1,0,2022
"KSSTID0120",1,1,1,0,1,0,44,9.09793286225664,9.15828468177563,1,0,1,4.8,9491.76,0,1,1,1,2020
"KSSTID0120",2,1,1,0,1,0,44,9.54662473380717,9.09793286225664,1,0,1,4.366666667,9491.76,0,1,1,1,2021
"KSSTID0120",3,0,1,0,1,0,44,9.41068110391545,9.54662473380717,1,0,1,3.9,9491.76,0,1,1,1,2021
"KSSTID0120",4,1,1,1,1,0,44,9.68887500848003,9.41068110391545,1,0,1,2.466666667,9491.76,0,1,1,1,2021
"KSSTID0120",5,1,1,1,1,0,44,9.45356180681775,9.68887500848003,1,0,1,2.833333333,9491.76,0,1,1,1,2022
"KSSTID0120",6,0,1,1,1,0,44,9.50480166350783,9.45356180681775,1,0,0,2.6,9491.76,0,1,1,1,2022
"KSSTID0121",1,0,0,0,1,1,36,9.4180453596012,9.30039677483196,1,0,0,3.9,10941.36,1,0,0,1,2020
"KSSTID0121",2,1,0,0,1,1,36,9.63675842590257,9.4180453596012,1,0,1,3.711111111,10941.36,1,0,0,1,2021
"KSSTID0121",3,0,0,0,1,1,36,9.09460174509132,9.63675842590257,1,0,0,3.533333333,10941.36,1,0,0,1,2021
"KSSTID0121",4,,0,0,1,1,36,8.94286476683485,9.09460174509132,1,0,,2.355555556,10941.36,1,0,0,1,2021
"KSSTID0121",5,0,0,0,1,1,36,9.2532983237148,8.94286476683485,0,0,0,2.911111111,10941.36,1,0,1,1,2022
"KSSTID0121",6,0,0,0,1,1,36,8.84437526493988,9.2532983237148,1,0,0,2.733333333,10941.36,1,0,1,1,2022
"KSSTID0122",1,1,0,0,0,1,41,0,6.54312016536223,0,0,0,3.466666667,693.45,1,1,0,0,2020
"KSSTID0122",2,1,0,0,0,1,41,0,0,0,1,0,3.266666667,693.45,1,1,0,0,2021
"KSSTID0122",3,1,0,0,0,1,41,0,0,1,1,0,2.7,693.45,1,1,0,0,2021
"KSSTID0122",4,1,0,0,0,1,41,0,0,0,1,0,2,693.45,1,1,0,0,2021
"KSSTID0122",5,1,0,0,0,1,41,8.3531860963256,0,0,1,0,2.5,693.45,1,1,0,0,2022
"KSSTID0122",6,0,0,0,0,1,41,9.07747732738592,8.3531860963256,1,0,0,2.333333333,693.45,1,1,1,0,2022
"KSSTID0123",1,0,0,0,1,0,37,9.80247368760113,9.36199393660483,1,0,0,6.533333333,11636.57,1,0,0,0,2020
"KSSTID0123",2,0,0,0,1,0,37,9.61108435308181,9.80247368760113,1,0,0,5.7,11636.57,1,0,1,1,2021
"KSSTID0123",3,0,0,0,1,0,37,9.58083093916844,9.61108435308181,1,0,0,5.066666667,11636.57,1,0,1,1,2021
"KSSTID0123",4,0,0,0,1,0,37,9.60258919513773,9.58083093916844,1,0,0,3.066666667,11636.57,1,0,1,1,2021
"KSSTID0123",5,0,0,0,1,0,37,9.62369626578708,9.60258919513773,1,0,0,3.366666667,11636.57,1,0,1,0,2022
"KSSTID0123",6,0,0,0,1,0,37,9.5396498744979,9.62369626578708,1,0,0,2.966666667,11636.57,1,0,1,0,2022
"KSSTID0124",1,1,0,0,0,0,32,0,8.80707534192047,1,0,1,6.533333333,6680.35,0,1,0,0,2020
"KSSTID0124",2,1,0,0,0,0,32,8.3478273457825,0,0,1,1,5.7,6680.35,0,1,0,0,2021
"KSSTID0124",3,1,0,0,0,0,32,8.9947928972836,8.3478273457825,0,1,1,5.066666667,6680.35,0,1,0,0,2021
"KSSTID0124",4,0,0,0,0,0,32,0,8.9947928972836,0,1,1,3.066666667,6680.35,0,1,0,0,2021
"KSSTID0124",5,1,0,0,0,0,32,0,0,0,1,1,3.366666667,6680.35,0,1,0,0,2022
"KSSTID0124",6,1,0,0,0,0,32,0,0,0,1,1,2.966666667,6680.35,0,1,0,0,2022
"KSSTID0125",1,0,1,0,1,0,42,9.79722273923552,9.51466567431537,1,0,1,3.566666667,13556.1,1,0,1,1,2020
"KSSTID0125",2,0,1,0,1,0,42,9.40712023523083,9.79722273923552,1,0,1,3.466666667,13556.1,1,0,1,1,2021
"KSSTID0125",3,0,1,1,1,0,42,9.70526402697635,9.40712023523083,1,0,1,2.766666667,13556.1,1,0,1,1,2021
"KSSTID0125",4,0,1,1,1,0,42,9.7767473333175,9.70526402697635,1,0,0,1.7,13556.1,1,0,1,1,2021
"KSSTID0125",5,0,1,1,1,0,42,9.53526331436907,9.7767473333175,1,0,0,2.066666667,13556.1,1,0,1,1,2022
"KSSTID0125",6,0,1,1,1,0,42,9.58119609174449,9.53526331436907,1,0,0,2.266666667,13556.1,1,0,1,1,2022
"KSSTID0126",1,,0,0,1,1,43,7.80633000505051,7.97527585777257,0,0,,5.311111111,2907.16,1,1,0,1,2020
"KSSTID0126",2,,0,0,1,1,43,7.7846937690535,7.80633000505051,0,0,,4.5,2907.16,1,1,0,1,2021
"KSSTID0126",3,,0,0,1,1,43,8.12235937037673,7.7846937690535,1,0,,4.188888889,2907.16,1,1,1,1,2021
"KSSTID0126",4,0,0,0,1,1,43,8.04498232802045,8.12235937037673,0,0,1,2.866666667,2907.16,1,1,0,1,2021
"KSSTID0126",5,0,0,0,1,1,43,8.56227553773604,8.04498232802045,0,0,1,3.188888889,2907.16,1,0,0,1,2022
"KSSTID0126",6,0,0,0,1,1,43,8.55786285433462,8.56227553773604,0,0,1,3,2907.16,1,1,1,1,2022
"KSSTID0127",1,1,0,0,1,1,32,0,5.66936354778574,0,0,1,4.366666667,288.85,0,1,1,1,2020
"KSSTID0127",2,1,0,0,1,1,32,0,0,0,1,1,4.066666667,288.85,0,1,1,1,2021
"KSSTID0127",3,1,0,0,1,1,32,6.48867287491479,0,0,1,0,3.533333333,288.85,0,1,1,1,2021
"KSSTID0127",4,1,0,0,1,1,32,7.97974976974595,6.48867287491479,0,0,0,2.4,288.85,0,1,1,1,2021
"KSSTID0127",5,0,0,0,1,1,32,7.90015854396313,7.97974976974595,1,0,0,3.066666667,288.85,0,1,1,1,2022
"KSSTID0127",6,0,0,0,1,1,32,7.95350110666019,7.90015854396313,0,0,0,2.7,288.85,0,1,1,1,2022
"KSSTID0128",1,0,1,0,1,0,32,0,0,0,1,1,3.666666667,0,1,0,0,0,2020
"KSSTID0128",2,0,1,0,1,0,32,0,0,0,1,0,3.866666667,0,1,0,1,0,2021
"KSSTID0128",3,0,1,0,1,0,32,0,0,0,1,0,3.4,0,1,0,1,0,2021
"KSSTID0128",4,0,1,0,1,0,32,0,0,0,1,0,2.433333333,0,1,0,1,0,2021
"KSSTID0128",5,0,1,1,1,0,32,0,0,0,1,0,3.233333333,0,1,0,0,0,2022
"KSSTID0128",6,0,1,1,1,0,32,0,0,0,1,0,2.6,0,1,0,0,0,2022
"KSSTID0129",1,0,1,0,1,1,49,0,0,0,1,1,3.633333333,0,0,0,1,1,2020
"KSSTID0129",2,0,1,0,1,1,49,0,0,0,1,1,3.65,0,0,0,0,0,2021
"KSSTID0129",3,0,1,0,1,1,49,0,0,0,1,1,3.15,0,0,0,0,0,2021
"KSSTID0129",4,0,1,0,1,1,49,4.84418708645859,0,0,1,1,2.166666667,0,0,0,0,0,2021
"KSSTID0129",5,1,1,0,1,1,49,6.5449041588145,4.84418708645859,0,0,0,2.75,0,0,0,1,1,2022
"KSSTID0129",6,1,1,0,1,1,49,6.696947824179,6.5449041588145,0,0,1,2.416666667,0,0,0,1,1,2022
"KSSTID0130",1,1,0,0,1,1,39,9.42031600555195,8.62432234211663,1,0,0,4.366666667,5564.39,1,1,1,0,2020
"KSSTID0130",2,0,0,0,1,1,39,9.29983366645894,9.42031600555195,1,0,0,4.066666667,5564.39,1,1,1,0,2021
"KSSTID0130",3,0,0,0,1,1,39,8.31660827005316,9.29983366645894,1,0,0,3.533333333,5564.39,1,1,1,0,2021
"KSSTID0130",4,1,0,0,1,1,39,8.64375535528395,8.31660827005316,0,0,0,2.4,5564.39,1,1,1,0,2021
"KSSTID0130",5,,0,0,1,1,39,4.495578509358,8.64375535528395,1,0,,3.066666667,5564.39,1,1,1,0,2022
"KSSTID0130",6,,0,0,1,1,39,0,4.495578509358,1,0,,2.7,5564.39,1,1,1,0,2022
"KSSTID0131",1,1,0,0,1,0,49,7.99184597113123,8.15731025020938,0,0,1,3.7,3487.79,1,1,1,0,2020
"KSSTID0131",2,1,0,0,1,0,49,8.00770001288403,7.99184597113123,0,0,0,3.511111111,3487.79,1,1,0,0,2021
"KSSTID0131",3,0,0,0,1,0,49,8.04004409400963,8.00770001288403,0,0,0,3.5,3487.79,1,1,0,0,2021
"KSSTID0131",4,,0,0,1,0,49,8.29667120080698,8.04004409400963,0,0,0,2.188888889,3487.79,1,1,0,0,2021
"KSSTID0131",5,0,0,0,1,0,49,8.15543391556814,8.29667120080698,0,0,0,2.733333333,3487.79,1,1,1,0,2022
"KSSTID0131",6,0,0,0,1,0,49,8.39066578494448,8.15543391556814,0,0,1,2.633333333,3487.79,1,1,0,0,2022
"KSSTID0132",1,1,1,0,0,0,48,0,0,0,1,1,6.533333333,0,1,1,1,0,2020
"KSSTID0132",2,1,1,1,0,0,48,0,0,0,1,1,5.7,0,1,1,0,1,2021
"KSSTID0132",3,1,1,1,0,0,48,8.41643540028498,0,0,1,1,4.633333333,0,1,1,0,1,2021
"KSSTID0132",4,1,1,1,0,0,48,8.29005918883126,8.41643540028498,0,0,0,3.066666667,0,1,1,0,1,2021
"KSSTID0132",5,1,1,1,0,0,48,8.11995812342809,8.29005918883126,1,0,1,3.366666667,0,1,1,1,0,2022
"KSSTID0132",6,0,1,1,0,0,48,9.12328572132299,8.11995812342809,1,0,0,2.966666667,0,1,1,1,0,2022
"KSSTID0133",1,1,0,0,1,1,40,9.17077800046433,8.93534547585641,1,0,1,3.15,7594.76,0,1,0,1,2020
"KSSTID0133",2,0,0,0,1,1,40,9.2785923023674,9.17077800046433,1,0,0,2.95,7594.76,0,1,0,0,2021
"KSSTID0133",3,0,0,0,1,1,40,9.23398072381727,9.2785923023674,1,0,1,2.933333333,7594.76,0,1,0,0,2021
"KSSTID0133",4,0,0,0,1,1,40,9.43161497789947,9.23398072381727,1,0,0,1.833333333,7594.76,0,1,0,0,2021
"KSSTID0133",5,0,0,0,1,1,40,9.29893990384663,9.43161497789947,1,0,0,2.183333333,7594.76,0,1,1,1,2022
"KSSTID0133",6,0,0,0,1,1,40,9.55354986225006,9.29893990384663,1,0,0,2.216666667,7594.76,0,1,1,1,2022
"KSSTID0134",1,1,1,0,0,1,43,8.17410552098602,7.44532993604068,0,0,1,2.95,1710.85,1,1,0,1,2021
"KSSTID0134",2,,1,0,0,1,43,8.74641105667442,8.17410552098602,1,0,,2.766666667,1710.85,1,1,0,1,2021
"KSSTID0134",3,,1,1,0,1,43,8.99371801140224,8.74641105667442,0,0,,2.933333333,1710.85,1,1,0,1,2021
"KSSTID0134",4,,1,1,0,1,43,8.3767373083199,8.99371801140224,0,0,,1.833333333,1710.85,1,1,0,1,2021
"KSSTID0134",5,,1,1,0,1,43,8.46586410691454,8.3767373083199,1,0,,2.183333333,1710.85,1,1,0,1,2022
"KSSTID0134",6,,1,1,0,1,43,8.73085997972632,8.46586410691454,0,0,,2.216666667,1710.85,1,1,0,1,2022
"KSSTID0135",1,1,1,0,1,1,45,0,8.65248603178042,1,0,1,6.533333333,5723.36,0,1,0,1,2020
"KSSTID0135",2,1,1,0,1,1,45,8.57922858233569,0,0,1,1,5.7,5723.36,0,1,0,1,2021
"KSSTID0135",3,1,1,1,1,1,45,6.38350663488401,8.57922858233569,0,1,0,4.633333333,5723.36,0,1,0,1,2021
"KSSTID0135",4,0,1,1,1,1,45,8.38626412408984,6.38350663488401,0,1,0,3.066666667,5723.36,0,1,0,1,2021
"KSSTID0135",5,1,1,1,1,1,45,4.56871364897748,8.38626412408984,1,0,0,3.366666667,5723.36,0,1,0,1,2022
"KSSTID0135",6,1,1,1,1,1,45,0,4.56871364897748,0,0,0,2.966666667,5723.36,0,1,0,1,2022
"KSSTID0136",1,0,1,0,1,1,45,0,4.95477016125486,0,0,0,3.9,140.85,1,0,1,0,2020
"KSSTID0136",2,0,1,1,1,1,45,0,0,0,1,0,3.711111111,140.85,1,0,1,0,2021
"KSSTID0136",3,0,1,1,1,1,45,6.3393888153195,0,0,1,0,3.633333333,140.85,1,0,1,0,2021
"KSSTID0136",4,0,1,1,1,1,45,3.65065824129374,6.3393888153195,0,0,0,2.355555556,140.85,1,0,1,0,2021
"KSSTID0136",5,0,1,1,1,1,45,0,3.65065824129374,1,0,0,2.911111111,140.85,1,0,1,0,2022
"KSSTID0136",6,0,1,1,1,1,45,0,0,0,1,0,2.733333333,140.85,1,0,1,0,2022
"KSSTID0137",1,0,1,0,0,0,36,9.9184539945134,9.77925224567572,1,0,1,3.8,17662.44,1,0,0,1,2021
"KSSTID0137",2,0,1,0,0,0,36,9.85618313409969,9.9184539945134,1,0,1,3.4,17662.44,1,0,0,1,2021
"KSSTID0137",3,1,1,1,0,0,36,9.51374839098874,9.85618313409969,1,0,1,3.333333333,17662.44,1,0,0,1,2021
"KSSTID0137",4,1,1,1,0,0,36,8.68079767149072,9.51374839098874,1,0,0,2,17662.44,1,0,0,1,2021
"KSSTID0137",5,1,1,1,0,0,36,8.60076897350246,8.68079767149072,0,1,0,2.466666667,17662.44,1,0,0,1,2022
"KSSTID0137",6,1,1,1,0,0,36,9.43697940696291,8.60076897350246,1,1,0,2.4,17662.44,1,0,0,1,2022
"KSSTID0138",1,1,0,0,1,1,32,0,6.0404451693296,0,0,1,2.95,419.08,1,1,0,1,2021
"KSSTID0138",2,1,0,0,1,1,32,0,0,0,1,0,2.766666667,419.08,1,1,0,1,2021
"KSSTID0138",3,1,0,0,1,1,32,8.41554355968165,0,0,1,1,2.933333333,419.08,1,1,0,1,2021
"KSSTID0138",4,0,0,0,1,1,32,9.30392816022451,8.41554355968165,1,0,0,1.833333333,419.08,1,1,0,1,2021
"KSSTID0138",5,0,0,0,1,1,32,9.2585646617832,9.30392816022451,1,0,0,2.183333333,419.08,1,1,0,1,2022
"KSSTID0138",6,0,0,0,1,1,32,9.28247124810583,9.2585646617832,1,0,1,2.216666667,419.08,1,1,0,1,2022
"KSSTID0139",1,1,1,0,0,1,50,8.89041454535656,8.60251731245643,1,0,1,5.7,5444.35,0,1,0,1,2021
"KSSTID0139",2,1,1,0,0,1,50,8.98723794481636,8.89041454535656,1,0,1,5.066666667,5444.35,0,1,0,1,2021
"KSSTID0139",3,1,1,0,0,1,50,8.70293240137469,8.98723794481636,0,0,1,4.633333333,5444.35,0,1,0,1,2021
"KSSTID0139",4,1,1,0,0,1,50,7.95062932136539,8.70293240137469,0,0,1,3.066666667,5444.35,0,1,0,1,2021
"KSSTID0139",5,1,1,1,0,1,50,7.57224575029228,7.95062932136539,0,0,1,3.366666667,5444.35,0,1,0,0,2022
"KSSTID0139",6,1,1,1,0,1,50,7.56294095325496,7.57224575029228,1,0,1,2.966666667,5444.35,0,1,0,0,2022
"KSSTID0140",1,0,1,0,1,1,52,0,0,0,1,0,5.7,0,1,0,0,0,2021
"KSSTID0140",2,0,1,0,1,1,52,0,0,0,1,0,5.066666667,0,1,0,0,0,2021
"KSSTID0140",3,0,1,1,1,1,52,0,0,0,1,0,4.633333333,0,1,0,0,0,2021
"KSSTID0140",4,1,1,1,1,1,52,0,0,0,1,1,3.066666667,0,1,0,0,0,2021
"KSSTID0140",5,0,1,1,1,1,52,0,0,0,1,0,3.366666667,0,1,0,1,0,2022
"KSSTID0140",6,0,1,1,1,1,52,0,0,0,1,1,2.966666667,0,1,0,0,0,2022
"KSSTID0141",1,0,1,1,1,0,37,9.67711378970163,9.83225091568933,1,0,1,2.866666667,18623.83,1,0,1,1,2021
"KSSTID0141",2,0,1,1,1,0,37,9.81180418787947,9.67711378970163,1,0,0,2.733333333,18623.83,1,0,1,1,2021
"KSSTID0141",3,0,1,1,1,0,37,9.80068099497133,9.81180418787947,1,0,0,2.966666667,18623.83,1,0,1,1,2021
"KSSTID0141",4,0,1,1,1,0,37,9.99619297927834,9.80068099497133,1,0,0,1.866666667,18623.83,1,0,1,1,2021
"KSSTID0141",5,0,1,1,1,0,37,9.86575089762346,9.99619297927834,1,0,0,2.433333333,18623.83,1,0,1,1,2022
"KSSTID0141",6,0,1,1,1,0,37,9.91935893318654,9.86575089762346,1,0,0,2.333333333,18623.83,1,0,1,1,2022
"KSSTID0142",1,0,0,0,1,0,53,0,0,0,1,1,5.7,0,1,0,0,0,2021
"KSSTID0142",2,1,0,0,1,0,53,7.99224159760413,0,0,1,1,5.066666667,0,1,0,0,0,2021
"KSSTID0142",3,1,0,0,1,0,53,7.03339183926824,7.99224159760413,0,0,0,4.633333333,0,1,0,0,0,2021
"KSSTID0142",4,1,0,0,1,0,53,8.02228356681565,7.03339183926824,0,0,0,3.066666667,0,1,0,0,0,2021
"KSSTID0142",5,0,0,0,1,0,53,4.13067649146949,8.02228356681565,0,0,0,3.366666667,0,1,0,1,0,2022
"KSSTID0142",6,0,0,0,1,0,53,0,4.13067649146949,0,0,0,2.966666667,0,1,0,0,0,2022
"KSSTID0143",1,0,0,0,1,0,34,0,7.55981480473726,0,0,1,4.55,1918.49,1,0,0,0,2021
"KSSTID0143",2,1,0,0,1,0,34,0,0,0,1,1,4.15,1918.49,1,0,0,0,2021
"KSSTID0143",3,0,0,0,1,0,34,0,0,0,1,1,3.983333333,1918.49,1,0,0,0,2021
"KSSTID0143",4,,0,0,1,0,34,0,0,0,1,,2.55,1918.49,1,0,0,0,2021
"KSSTID0143",5,,0,0,1,0,34,0,0,0,1,,2.916666667,1918.49,1,0,1,0,2022
"KSSTID0143",6,,0,0,1,0,34,0,0,0,1,,2.716666667,1918.49,1,0,1,0,2022
"KSSTID0144",1,0,0,0,1,1,55,8.73535957716558,8.9098837175593,1,0,0,2.95,7403.8,1,0,1,0,2021
"KSSTID0144",2,0,0,0,1,1,55,9.13121382782998,8.73535957716558,0,0,0,2.766666667,7403.8,1,0,1,0,2021
"KSSTID0144",3,0,0,0,1,1,55,8.94612739970099,9.13121382782998,1,0,1,2.933333333,7403.8,1,0,1,0,2021
"KSSTID0144",4,1,0,0,1,1,55,9.35572646910156,8.94612739970099,1,0,1,1.833333333,7403.8,1,0,1,0,2021
"KSSTID0144",5,,0,0,1,1,55,9.06403516908647,9.35572646910156,1,0,,2.183333333,7403.8,1,0,1,0,2022
"KSSTID0144",6,,0,0,1,1,55,9.39176402577587,9.06403516908647,1,0,,2.216666667,7403.8,1,0,1,0,2022
"KSSTID0145",1,0,1,0,0,0,30,8.61238154561831,8.98861456518709,1,0,1,4.366666667,8010.35,1,0,1,1,2021
"KSSTID0145",2,,1,0,0,0,30,9.40069127379674,8.61238154561831,1,0,,3.9,8010.35,1,0,1,1,2021
"KSSTID0145",3,,1,1,0,0,30,8.92045988478057,9.40069127379674,1,0,,3.666666667,8010.35,1,0,1,1,2021
"KSSTID0145",4,0,1,1,0,0,30,7.66834145772631,8.92045988478057,1,0,0,2.466666667,8010.35,1,0,1,1,2021
"KSSTID0145",5,,1,1,0,0,30,7.66398523409458,7.66834145772631,0,0,,2.833333333,8010.35,1,0,0,1,2022
"KSSTID0145",6,,1,1,0,0,30,8.11886555087694,7.66398523409458,0,0,,2.6,8010.35,1,0,1,1,2022
"KSSTID0146",1,0,1,0,1,0,29,9.0907840149144,9.31833252184514,1,0,0,2.95,11139.39,1,0,0,0,2021
"KSSTID0146",2,0,1,0,1,0,29,9.07512756656912,9.0907840149144,0,0,1,2.766666667,11139.39,1,0,0,0,2021
"KSSTID0146",3,0,1,1,1,0,29,9.30327773888525,9.07512756656912,0,0,1,2.933333333,11139.39,1,0,0,0,2021
"KSSTID0146",4,0,1,1,1,0,29,9.324807694504,9.30327773888525,0,0,1,1.833333333,11139.39,1,0,0,0,2021
"KSSTID0146",5,0,1,1,1,0,29,9.14660792587282,9.324807694504,0,0,1,2.183333333,11139.39,1,0,0,0,2022
"KSSTID0146",6,0,1,1,1,0,29,9.71864361721851,9.14660792587282,1,0,0,2.883333333,11139.39,1,0,0,0,2022
"KSSTID0147",1,0,0,0,0,0,59,0,0,0,1,1,5.7,0,1,0,1,0,2021
"KSSTID0147",2,0,0,0,0,0,59,0,0,0,1,1,5.066666667,0,1,0,1,0,2021
"KSSTID0147",3,0,0,0,0,0,59,0,0,0,1,1,4.633333333,0,1,0,1,0,2021
"KSSTID0147",4,0,0,0,0,0,59,0,0,0,1,0,3.366666667,0,1,0,0,0,2022
"KSSTID0147",5,0,0,0,0,0,59,0,0,0,1,1,2.966666667,0,1,0,1,0,2022
"KSSTID0147",6,0,0,0,0,0,59,0,0,0,1,1,3.333333333,0,1,0,1,0,2022
"KSSTID0148",1,0,0,0,1,1,30,0,0,0,1,0,4.733333333,0,1,0,0,0,2021
"KSSTID0148",2,0,0,0,1,1,30,0,0,0,1,0,4.6,0,1,0,0,0,2021
"KSSTID0148",3,0,0,0,1,1,30,0,0,0,1,0,4.4,0,1,0,0,0,2021
"KSSTID0148",4,1,0,0,1,1,30,4.61512051684126,0,0,1,0,3.2,0,1,0,0,0,2022
"KSSTID0148",5,0,0,0,1,1,30,0,4.61512051684126,0,0,0,3,0,1,0,1,0,2022
"KSSTID0148",6,0,0,0,1,1,30,0,0,0,1,0,3.533333333,0,1,0,0,0,2022
"KSSTID0149",1,0,1,0,1,1,30,8.20222487916232,8.14826057103436,0,0,1,2.266666667,3456.36,1,0,0,0,2021
"KSSTID0149",2,1,1,0,1,1,30,8.65869275368994,8.20222487916232,1,0,0,2.216666667,3456.36,1,0,0,0,2021
"KSSTID0149",3,0,1,1,1,1,30,9.30111665281267,8.65869275368994,1,0,0,2.5,3456.36,1,0,0,0,2021
"KSSTID0149",4,1,1,1,1,1,30,8.92674991742765,9.30111665281267,1,0,0,2.05,3456.36,1,0,0,0,2022
"KSSTID0149",5,1,1,1,1,1,30,8.78916043014749,8.92674991742765,1,0,0,2.116666667,3456.36,1,0,0,0,2022
"KSSTID0149",6,1,1,1,1,1,30,8.71654228667671,8.78916043014749,1,0,0,2.6,3456.36,1,0,0,0,2022
"KSSTID0150",1,,1,0,0,0,50,8.52297643617196,5.85458469751056,0,0,,5.7,347.83,0,0,0,0,2021
"KSSTID0150",2,1,1,0,0,0,50,8.43598313599069,8.52297643617196,0,1,0,5.066666667,347.83,0,1,1,0,2021
"KSSTID0150",3,1,1,0,0,0,50,8.23536064375335,8.43598313599069,0,1,1,4.633333333,347.83,0,1,0,0,2021
"KSSTID0150",4,,1,0,0,0,50,0,8.23536064375335,0,1,,3.366666667,347.83,0,1,0,0,2022
"KSSTID0150",5,,1,0,0,0,50,0,0,0,1,,2.966666667,347.83,0,0,1,0,2022
