"stid","seq","house_sat","treatment","expunge","white","female","age_enroll","income","income_lag","house_num","house_size","move_attempt","unemployed","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0194",5,4,0,0,1,0,42,0,7.72364650236079,1,2,0,1,0,1,3.266666667,1,1,2023
"KSSTID0194",6,4,0,0,1,0,42,0,0,1,2,,1,1,1,3.033333333,1,1,2023
"KSSTID0195",1,2,1,0,0,1,29,8.31675491338751,7.65968067191089,1,2,0,0,0,0,5.066666667,0,1,2021
"KSSTID0195",2,2,1,1,0,1,29,7.49637493018815,8.31675491338751,1,2,0,0,0,0,3.066666667,0,1,2021
"KSSTID0195",3,1,1,1,0,1,29,7.30175490898102,7.49637493018815,1,3,1,0,0,0,3.366666667,0,1,2022
"KSSTID0195",4,3,1,1,0,1,29,8.51855027016818,7.30175490898102,1,3,0,0,0,0,2.966666667,0,1,2022
"KSSTID0195",5,3,1,1,0,1,29,8.33521797463965,8.51855027016818,4,3,0,0,0,0,3.333333333,0,1,2022
"KSSTID0195",6,2,1,1,0,1,29,8.57788181118476,8.33521797463965,1,3,0,0,0,0,2.866666667,0,1,2022
"KSSTID0196",1,4,1,0,1,0,55,9.41455958218795,9.30550872354154,1,2,1,0,0,0,3.4,1,0,2021
"KSSTID0196",2,3,1,1,1,0,55,9.80422175959948,9.41455958218795,0,2,0,0,0,0,2,1,0,2021
"KSSTID0196",3,4,1,1,1,0,55,9.39784016519891,9.80422175959948,0,2,1,0,0,0,2.466666667,1,0,2022
"KSSTID0196",4,4,1,1,1,0,55,9.62661616679786,9.39784016519891,0,2,1,0,0,0,2.4,1,0,2022
"KSSTID0196",5,3,1,1,1,0,55,9.55807254829939,9.62661616679786,0,2,0,0,0,0,2.9,1,0,2022
"KSSTID0196",6,3,1,1,1,0,55,9.37691103211623,9.55807254829939,0,2,0,0,0,0,2.333333333,1,0,2022
"KSSTID0197",1,4,1,0,1,1,41,9.68340555986486,9.87424307089069,2,6,0,0,0,1,3.233333333,1,1,2021
"KSSTID0197",2,4,1,1,1,1,41,9.73656127788673,9.68340555986486,2,6,0,0,0,1,2.1,1,1,2021
"KSSTID0197",3,4,1,1,1,1,41,9.7037644635087,9.73656127788673,2,6,0,0,0,1,2.866666667,1,1,2022
"KSSTID0197",4,4,1,1,1,1,41,9.72434294389399,9.7037644635087,2,6,0,0,0,1,2.466666667,1,1,2022
"KSSTID0197",5,4,1,1,1,1,41,9.72434294389399,9.72434294389399,2,6,0,0,0,1,2.766666667,1,1,2022
"KSSTID0197",6,4,1,1,1,1,41,9.77866328549053,9.72434294389399,2,6,0,0,0,1,2.466666667,1,1,2022
"KSSTID0198",1,2,0,0,1,0,29,9.39264026186875,9.47231071271206,4,4,1,0,0,1,5.066666667,0,1,2021
"KSSTID0198",2,3,0,0,1,0,29,9.55504293208987,9.39264026186875,6,5,1,0,0,1,3.066666667,0,1,2021
"KSSTID0198",3,3,0,0,1,0,29,9.36868083382437,9.55504293208987,5,5,0,0,0,1,3.366666667,1,1,2022
"KSSTID0198",4,3,0,0,1,0,29,9.3780600043441,9.36868083382437,4,5,0,0,0,1,2.966666667,1,1,2022
"KSSTID0198",5,3,0,0,1,0,29,9.48388497975204,9.3780600043441,4,6,0,0,0,1,3.333333333,1,1,2022
"KSSTID0198",6,3,0,0,1,0,29,9.37087804007115,9.48388497975204,4,6,0,0,0,1,2.866666667,1,1,2022
"KSSTID0199",1,4,0,0,1,0,58,10.4503084047063,10.6812938456797,0,6,0,0,0,1,2.533333333,0,0,2021
"KSSTID0199",2,4,0,0,1,0,58,11.053012988345,10.4503084047063,0,6,0,0,0,1,1.7,0,0,2021
"KSSTID0199",3,4,0,0,1,0,58,10.5851690021039,11.053012988345,0,6,0,0,0,1,1.933333333,1,0,2022
"KSSTID0199",4,4,0,0,1,0,58,10.4802135509461,10.5851690021039,0,6,0,0,0,1,2.066666667,1,0,2022
"KSSTID0199",5,4,0,0,1,0,58,10.4802135509461,10.4802135509461,0,6,0,0,0,1,2.533333333,1,0,2022
"KSSTID0199",6,4,0,0,1,0,58,11.3654205530265,10.4802135509461,0,6,0,0,0,1,2.033333333,1,0,2022
"KSSTID0200",1,3,1,0,0,0,34,9.30328320637375,9.28395879574922,6,4,0,0,0,0,5.066666667,1,0,2021
"KSSTID0200",2,3,1,1,0,0,34,9.61520329880959,9.30328320637375,6,4,0,0,0,0,3.066666667,1,0,2021
"KSSTID0200",3,3,1,1,0,0,34,9.20772495475236,9.61520329880959,6,4,0,0,0,0,3.366666667,1,0,2022
"KSSTID0200",4,3,1,1,0,0,34,9.38722886302791,9.20772495475236,5,4,0,0,0,0,2.966666667,1,0,2022
"KSSTID0200",5,2,1,1,0,0,34,9.59467376994874,9.38722886302791,0,2,0,0,0,0,3.333333333,1,0,2022
"KSSTID0200",6,3,1,1,0,0,34,9.706778997419,9.59467376994874,4,4,0,0,0,0,2.866666667,1,0,2022
"KSSTID0201",1,4,1,0,0,0,57,9.31027620058878,9.28565654253561,3,6,0,0,0,1,2.188888889,1,1,2021
"KSSTID0201",2,4,1,0,0,0,57,9.44153145486969,9.31027620058878,3,6,0,0,0,1,1.666666667,1,1,2021
"KSSTID0201",3,4,1,1,0,0,57,9.28739400141847,9.44153145486969,3,6,0,0,0,1,2.255555556,1,1,2022
"KSSTID0201",4,4,1,1,0,0,57,9.36742958721896,9.28739400141847,3,6,,0,0,1,2.288888889,1,1,2022
"KSSTID0201",5,,1,1,0,0,57,9.47662003816753,9.36742958721896,3,2,,0,0,1,2.855555556,1,1,2022
"KSSTID0201",6,4,1,1,0,0,57,9.42149231043801,9.47662003816753,3,6,0,0,0,1,2.333333333,1,1,2022
"KSSTID0202",1,2,1,0,1,0,35,9.59450489140401,9.61430101561166,0,2,0,0,0,1,2.166666667,0,0,2021
"KSSTID0202",2,3,1,1,1,0,35,9.72463118503302,9.59450489140401,0,2,0,0,0,1,1.466666667,0,0,2021
"KSSTID0202",3,3,1,1,1,0,35,9.49412510967552,9.72463118503302,1,1,0,0,0,1,1.766666667,0,0,2022
"KSSTID0202",4,2,1,1,1,0,35,9.83992615385888,9.49412510967552,1,2,0,0,0,1,2.066666667,0,0,2022
"KSSTID0202",5,4,1,1,1,0,35,9.70734979001468,9.83992615385888,1,1,0,0,0,1,2.6,1,0,2022
"KSSTID0202",6,3,1,1,1,0,35,9.80687091969356,9.70734979001468,1,1,0,0,0,1,2.366666667,1,0,2022
"KSSTID0203",1,4,1,0,1,0,43,7.24779258176785,4.30487557548547,0,1,0,0,0,0,2.466666667,0,0,2021
"KSSTID0203",2,4,1,0,1,0,43,0,7.24779258176785,0,2,0,1,0,0,1.6,0,0,2021
"KSSTID0203",3,4,1,1,1,0,43,6.37357572951784,0,0,1,0,0,1,0,1.933333333,1,0,2022
"KSSTID0203",4,4,1,1,1,0,43,7.85860974324193,6.37357572951784,0,1,0,0,0,0,2.2,0,0,2022
"KSSTID0203",5,4,1,1,1,0,43,7.93685670488612,7.85860974324193,0,1,0,0,0,0,2.833333333,0,0,2022
"KSSTID0203",6,4,1,1,1,0,43,7.96376621322991,7.93685670488612,0,1,0,0,0,0,2.166666667,0,0,2022
"KSSTID0204",1,3,0,0,0,0,50,9.19716829988363,8.84487259844972,0,3,1,1,0,0,2.8,0,0,2021
"KSSTID0204",2,4,0,0,0,0,50,0,9.19716829988363,0,1,1,1,1,0,1.866666667,0,0,2021
"KSSTID0204",3,4,0,0,0,0,50,0,0,2,2,1,1,1,0,2.366666667,1,0,2022
"KSSTID0204",4,2,0,0,0,0,50,0,0,1,5,0,1,1,0,2.333333333,1,0,2022
"KSSTID0204",5,2,0,0,0,0,50,0,0,0,1,1,1,1,0,3,1,0,2022
"KSSTID0204",6,2,0,0,0,0,50,0,0,1,2,1,1,1,0,2.4,1,0,2022
"KSSTID0205",1,2,1,0,1,1,26,8.63243255022353,8.46498368796363,3,3,0,0,0,1,2.8,1,1,2021
"KSSTID0205",2,3,1,1,1,1,26,0,8.63243255022353,6,4,0,1,0,1,1.866666667,1,1,2021
"KSSTID0205",3,3,1,1,1,1,26,0,0,4,4,0,1,1,1,2.366666667,1,1,2022
"KSSTID0205",4,3,1,1,1,1,26,0,0,5,4,1,1,1,1,2.333333333,1,1,2022
"KSSTID0205",5,4,1,1,1,1,26,0,0,4,2,0,1,1,1,3,1,1,2022
"KSSTID0205",6,2,1,1,1,1,26,0,0,4,3,0,1,1,1,2.4,0,1,2022
"KSSTID0206",1,2,1,0,0,0,34,0,9.1101509078008,3,2,0,1,0,0,5.066666667,0,0,2021
"KSSTID0206",2,2,1,1,0,0,34,0,0,3,3,1,1,1,0,3.066666667,0,0,2021
"KSSTID0206",3,2,1,1,0,0,34,0,0,2,2,0,1,1,0,3.366666667,1,0,2022
"KSSTID0206",4,2,1,1,0,0,34,9.29004117505316,0,2,2,0,0,1,0,2.966666667,1,0,2022
"KSSTID0206",5,3,1,1,0,0,34,9.42261062263161,9.29004117505316,3,3,0,0,0,0,3.333333333,1,0,2022
"KSSTID0206",6,3,1,1,0,0,34,9.36135270376549,9.42261062263161,2,2,,0,0,0,2.866666667,1,0,2022
"KSSTID0207",1,2,1,0,1,0,37,9.01078150265067,7.91134601285638,6,6,0,0,0,0,3.033333333,0,0,2021
"KSSTID0207",2,2,1,0,1,0,37,9.2119241171894,9.01078150265067,1,1,0,0,0,0,2,0,0,2021
"KSSTID0207",3,1,1,0,1,0,37,9.11609452556807,9.2119241171894,1,1,0,0,0,0,2.5,1,0,2022
"KSSTID0207",4,3,1,0,1,0,37,9.23537926606761,9.11609452556807,0,2,0,0,0,0,2.333333333,1,0,2022
"KSSTID0207",5,2,1,1,1,0,37,9.17458054304819,9.23537926606761,1,1,0,0,0,0,2.866666667,1,0,2022
"KSSTID0207",6,2,1,1,1,0,37,0,9.17458054304819,1,1,0,1,0,0,3.033333333,1,0,2023
"KSSTID0208",1,4,0,0,1,0,45,8.77694944258701,8.35578893455767,4,2,0,0,0,1,4.633333333,0,1,2021
"KSSTID0208",2,3,0,0,1,0,45,8.05380443557487,8.77694944258701,3,2,0,0,0,1,3.066666667,0,1,2021
"KSSTID0208",3,2,0,0,1,0,45,6.14769876913862,8.05380443557487,4,2,0,0,0,1,3.366666667,1,1,2022
"KSSTID0208",4,1,0,0,1,0,45,8.17811957413645,6.14769876913862,2,2,0,0,0,1,2.966666667,0,1,2022
"KSSTID0208",5,4,0,0,1,0,45,8.42174340186692,8.17811957413645,2,2,0,0,0,1,3.333333333,1,1,2022
"KSSTID0208",6,3,0,0,1,0,45,0,8.42174340186692,6,2,0,1,0,1,3.266666667,1,1,2023
"KSSTID0209",1,2,1,0,1,0,43,9.56593503261898,9.34896253461434,5,2,0,0,0,0,4.633333333,1,1,2021
"KSSTID0209",2,4,1,0,1,0,43,9.56593503261898,9.56593503261898,4,6,0,0,0,0,3.066666667,1,1,2021
"KSSTID0209",3,4,1,1,1,0,43,9.52667695442535,9.56593503261898,5,3,0,0,0,0,3.366666667,1,1,2022
"KSSTID0209",4,3,1,1,1,0,43,9.56949064974672,9.52667695442535,3,3,0,0,0,0,2.966666667,1,1,2022
"KSSTID0209",5,4,1,1,1,0,43,9.55556278532449,9.56949064974672,3,3,0,0,0,0,3.333333333,1,1,2022
"KSSTID0209",6,4,1,1,1,0,43,0,9.55556278532449,4,3,0,1,0,0,3.266666667,1,1,2023
"KSSTID0210",1,3,0,0,1,0,55,7.92478144730568,0,2,5,,0,1,1,3.533333333,0,0,2021
"KSSTID0210",2,,0,0,1,0,55,8.70759865190267,7.92478144730568,1,1,,0,0,1,2.266666667,0,0,2021
"KSSTID0210",3,,0,0,1,0,55,6.17848338770356,8.70759865190267,0,4,,0,0,1,2.8,1,0,2022
"KSSTID0210",4,,0,0,1,0,55,0,6.17848338770356,1,4,,1,0,1,2.616666667,1,0,2022
"KSSTID0210",5,,0,0,1,0,55,0,0,2,6,,1,1,1,3.266666667,1,0,2022
"KSSTID0210",6,,0,0,1,0,55,0,0,3,5,,1,1,1,3.216666667,1,0,2023
"KSSTID0211",1,,0,0,0,0,43,8.38232604993343,6.83799782956567,3,3,,0,0,1,4.633333333,0,0,2021
"KSSTID0211",2,,0,0,0,0,43,8.7779161096116,8.38232604993343,0,2,,0,0,1,3.066666667,0,0,2021
"KSSTID0211",3,,0,0,0,0,43,8.46260605723689,8.7779161096116,0,6,,0,0,1,3.366666667,0,0,2022
"KSSTID0211",4,,0,0,0,0,43,9.01819512031039,8.46260605723689,3,2,,0,0,1,2.966666667,1,0,2022
"KSSTID0211",5,,0,0,0,0,43,8.98638524142062,9.01819512031039,1,4,,0,0,1,3.333333333,0,0,2022
"KSSTID0211",6,,0,0,0,0,43,0,8.98638524142062,2,3,,1,0,1,3.266666667,0,0,2023
"KSSTID0212",1,3,0,0,1,1,33,7.85175844942283,7.58730543758605,1,2,1,0,0,1,4.633333333,0,0,2021
"KSSTID0212",2,3,0,0,1,1,33,8.93772292279992,7.85175844942283,1,2,0,0,0,1,3.066666667,0,0,2021
"KSSTID0212",3,2,0,0,1,1,33,8.83584617540987,8.93772292279992,1,2,0,0,0,1,3.366666667,0,0,2022
"KSSTID0212",4,3,0,0,1,1,33,7.82245274227773,8.83584617540987,1,5,0,0,0,1,2.966666667,0,0,2022
"KSSTID0212",5,4,0,0,1,1,33,8.96770814407811,7.82245274227773,1,4,0,0,0,1,3.333333333,0,0,2022
"KSSTID0212",6,4,0,0,1,1,33,0,8.96770814407811,1,4,0,1,0,1,3.266666667,0,0,2023
"KSSTID0213",1,3,0,0,1,1,37,8.87151657259729,8.74168143822208,3,6,0,0,0,0,3.3,0,0,2021
"KSSTID0213",2,2,0,0,1,1,37,8.85632474605762,8.87151657259729,4,6,0,0,0,0,2.277777778,1,0,2021
"KSSTID0213",3,3,0,0,1,1,37,8.68069204063582,8.85632474605762,3,6,0,0,0,0,3.022222222,1,0,2022
"KSSTID0213",4,2,0,0,1,1,37,8.70264982870567,8.68069204063582,3,6,0,0,0,0,2.655555556,1,0,2022
"KSSTID0213",5,3,0,0,1,1,37,8.44156837713124,8.70264982870567,3,6,0,0,0,0,3.1,1,0,2022
"KSSTID0213",6,,0,0,1,1,37,0,8.44156837713124,3,6,0,1,0,0,3.4,1,0,2023
"KSSTID0214",1,2,1,1,1,0,26,9.69477438066412,9.19756106333613,3,4,1,0,0,1,3.455555556,1,1,2021
"KSSTID0214",2,4,1,1,1,0,26,9.77153662460477,9.69477438066412,3,3,0,0,0,1,2.388888889,1,1,2021
"KSSTID0214",3,4,1,1,1,0,26,9.88960919206591,9.77153662460477,3,3,0,0,0,1,2.988888889,1,1,2022
"KSSTID0214",4,3,1,1,1,0,26,9.0404970373331,9.88960919206591,3,3,0,0,0,1,2.633333333,1,1,2022
"KSSTID0214",5,3,1,1,1,0,26,9.4964707411589,9.0404970373331,3,2,0,0,0,1,3.077777778,1,1,2022
"KSSTID0214",6,4,1,1,1,0,26,0,9.4964707411589,3,3,0,1,0,1,3.333333333,1,1,2023
"KSSTID0215",1,2,0,0,0,0,50,8.76431573490067,7.9896248540395,1,2,0,0,0,1,4.633333333,0,0,2021
"KSSTID0215",2,3,0,0,0,0,50,8.95634062717225,8.76431573490067,0,2,0,0,0,1,3.066666667,0,0,2021
"KSSTID0215",3,3,0,0,0,0,50,8.48232841737011,8.95634062717225,0,2,0,0,0,1,3.366666667,0,0,2022
"KSSTID0215",4,2,0,0,0,0,50,8.71673889067103,8.48232841737011,0,2,0,0,0,1,2.966666667,1,0,2022
"KSSTID0215",5,,0,0,0,0,50,8.82667002319792,8.71673889067103,0,2,,0,0,1,3.333333333,0,0,2022
"KSSTID0215",6,,0,0,0,0,50,0,8.82667002319792,4,4,,1,0,1,3.266666667,1,0,2023
"KSSTID0216",1,3,0,0,1,0,43,9.19113002924487,9.10962018443453,0,1,1,0,0,1,3.5,0,0,2021
"KSSTID0216",2,2,0,0,1,0,43,9.34476111900781,9.19113002924487,0,1,1,0,0,1,2.188888889,0,0,2021
"KSSTID0216",3,2,0,0,1,0,43,9.020544552341,9.34476111900781,0,1,1,0,0,1,2.733333333,1,0,2022
"KSSTID0216",4,2,0,0,1,0,43,9.19294799768517,9.020544552341,0,1,0,0,0,1,2.633333333,0,0,2022
"KSSTID0216",5,2,0,0,1,0,43,8.78723559568833,9.19294799768517,0,1,1,0,0,1,3.3,1,0,2022
"KSSTID0216",6,1,0,0,1,0,43,0,8.78723559568833,0,1,1,1,0,1,3.111111111,1,0,2023
"KSSTID0217",1,3,0,0,0,0,35,7.52624895399669,8.19842215996328,0,2,0,0,0,1,1.933333333,0,0,2021
"KSSTID0217",2,3,0,0,0,0,35,8.24560491626121,7.52624895399669,3,3,,0,0,1,2.333333333,1,0,2022
"KSSTID0217",3,,0,0,0,0,35,5.57021298606794,8.24560491626121,4,6,,0,0,1,2.2,1,0,2022
"KSSTID0217",4,,0,0,0,0,35,7.3744471805062,5.57021298606794,1,3,,0,0,1,2.3,1,0,2022
"KSSTID0217",5,,0,0,0,0,35,0,7.3744471805062,0,4,,1,0,1,2.766666667,1,0,2023
"KSSTID0217",6,,0,0,0,0,35,0,0,1,1,,1,1,1,2.6,0,0,2023
"KSSTID0218",1,,1,0,0,1,65,0,0,5,4,,1,1,1,3.533333333,1,0,2021
"KSSTID0218",2,,1,1,0,1,65,0,0,0,3,,1,1,1,2.8,1,0,2022
"KSSTID0218",3,,1,1,0,1,65,0,0,1,2,,1,1,1,2.616666667,0,0,2022
"KSSTID0218",4,,1,1,0,1,65,0,0,0,2,,1,1,1,3.266666667,0,0,2022
"KSSTID0218",5,,1,1,0,1,65,0,0,1,2,0,1,1,1,2.616666667,1,0,2022
"KSSTID0218",6,,1,1,0,1,65,0,0,1,6,,1,1,1,3.216666667,1,0,2023
"KSSTID0219",1,2,0,0,0,0,51,8.68238893504821,8.7524565996472,3,4,0,0,0,1,3.3,0,1,2021
"KSSTID0219",2,3,0,0,0,0,51,8.53137219258951,8.68238893504821,2,5,0,0,0,1,3,1,1,2022
"KSSTID0219",3,1,0,0,0,0,51,10.1326628760821,8.53137219258951,3,4,0,0,0,1,2.666666667,1,1,2022
"KSSTID0219",4,3,0,0,0,0,51,10.0477168925185,10.1326628760821,2,5,0,0,0,1,3.083333333,1,1,2022
"KSSTID0219",5,3,0,0,0,0,51,9.86324455703025,10.0477168925185,2,4,0,0,0,1,2.583333333,0,1,2022
"KSSTID0219",6,3,0,1,0,0,51,0,9.86324455703025,2,3,0,1,0,1,3.383333333,1,1,2023
"KSSTID0220",1,4,1,0,1,0,57,8.85360114025675,8.72482830618545,1,3,0,0,0,0,4.633333333,1,0,2021
"KSSTID0220",2,4,1,1,1,0,57,8.4182454035306,8.85360114025675,1,3,0,0,0,0,3.366666667,1,0,2022
"KSSTID0220",3,4,1,1,1,0,57,8.82700899555731,8.4182454035306,2,3,0,0,0,0,2.966666667,1,0,2022
"KSSTID0220",4,4,1,1,1,0,57,9.06290128559978,8.82700899555731,1,3,0,0,0,0,3.333333333,1,0,2022
"KSSTID0220",5,4,1,1,1,0,57,9.38720624019536,9.06290128559978,1,3,0,0,0,0,2.866666667,1,0,2022
"KSSTID0220",6,4,1,1,1,0,57,0,9.38720624019536,3,4,,1,0,0,3.266666667,1,0,2023
"KSSTID0221",1,2,0,0,1,0,52,7.1700810811715,3.43010872515658,2,2,0,0,0,1,3.033333333,0,0,2021
"KSSTID0221",2,2,0,0,1,0,52,8.20884844193151,7.1700810811715,2,2,1,0,0,1,2.5,0,0,2022
"KSSTID0221",3,3,0,0,1,0,52,8.93455920202272,8.20884844193151,6,6,0,0,0,1,2.333333333,0,0,2022
"KSSTID0221",4,1,0,0,1,0,52,5.8936036169041,8.93455920202272,1,2,,0,0,1,2.866666667,0,0,2022
"KSSTID0221",5,1,0,0,1,0,52,8.37107549395258,5.8936036169041,6,6,1,0,0,1,2.166666667,0,0,2022
"KSSTID0221",6,2,0,0,1,0,52,0,8.37107549395258,6,5,1,1,0,1,3.033333333,1,0,2023
"KSSTID0222",1,3,0,0,1,1,53,4.82446634557341,9.07268161635242,1,3,1,0,0,0,4.633333333,0,0,2021
"KSSTID0222",2,4,0,0,1,1,53,8.6006405581932,4.82446634557341,0,1,1,0,0,0,3.366666667,1,0,2022
"KSSTID0222",3,3,0,0,1,1,53,9.21198701551428,8.6006405581932,0,1,0,0,0,0,2.966666667,1,0,2022
"KSSTID0222",4,3,0,0,1,1,53,8.7597455670062,9.21198701551428,0,1,0,0,0,0,3.333333333,0,0,2022
"KSSTID0222",5,2,0,0,1,1,53,8.95167715019309,8.7597455670062,0,1,1,0,0,0,2.866666667,0,0,2022
"KSSTID0222",6,3,0,0,1,1,53,0,8.95167715019309,0,1,0,1,0,0,3.266666667,0,0,2023
"KSSTID0223",1,2,1,0,0,1,44,9.40807011069781,9.27303156284943,2,3,0,0,0,1,3.333333333,0,1,2021
"KSSTID0223",2,3,1,1,0,1,44,9.23240710092543,9.40807011069781,2,3,1,0,0,1,2.466666667,1,1,2022
"KSSTID0223",3,3,1,1,0,1,44,9.24036799634229,9.23240710092543,2,3,1,0,0,1,2.4,1,1,2022
"KSSTID0223",4,4,1,1,0,1,44,9.57057238204741,9.24036799634229,2,3,1,0,0,1,2.9,1,1,2022
"KSSTID0223",5,3,1,1,0,1,44,9.53163225355092,9.57057238204741,3,3,0,0,0,1,2.333333333,0,1,2022
"KSSTID0223",6,3,1,1,0,1,44,0,9.53163225355092,2,3,0,1,0,1,2.766666667,1,1,2023
"KSSTID0224",1,4,0,0,1,0,55,9.70497441675614,9.73239016837963,3,5,0,0,0,1,2.966666667,1,1,2021
"KSSTID0224",2,3,0,0,1,0,55,9.53301210389958,9.70497441675614,3,5,0,0,0,1,2.416666667,1,1,2022
"KSSTID0224",3,3,0,0,1,0,55,9.80997984729807,9.53301210389958,3,4,0,0,0,1,2.35,1,1,2022
"KSSTID0224",4,3,0,0,1,0,55,9.89140940448474,9.80997984729807,3,4,0,0,0,1,2.833333333,1,1,2022
"KSSTID0224",5,3,0,0,1,0,55,9.97176143227712,9.89140940448474,3,3,0,0,0,1,2.466666667,1,1,2022
"KSSTID0224",6,3,0,0,1,0,55,0,9.97176143227712,3,5,0,1,0,1,2.916666667,1,1,2023
"KSSTID0225",1,3,0,0,1,0,58,0,9.1736857236606,0,3,0,1,0,1,2.466666667,0,0,2021
"KSSTID0225",2,3,0,0,1,0,58,0,0,0,3,0,1,1,1,1.9,1,0,2022
"KSSTID0225",3,3,0,0,1,0,58,0,0,0,3,0,1,1,1,1.933333333,0,0,2022
"KSSTID0225",4,3,0,0,1,0,58,0,0,0,3,0,1,1,1,2.6,0,0,2022
"KSSTID0225",5,3,0,0,1,0,58,0,0,0,3,0,1,1,1,2,1,0,2022
"KSSTID0225",6,3,0,0,1,0,58,0,0,0,3,0,1,1,1,2.333333333,0,0,2023
"KSSTID0226",1,1,0,0,1,0,35,9.32018083765571,9.21080726296562,1,5,1,0,0,1,3.033333333,0,0,2021
"KSSTID0226",2,2,0,0,1,0,35,9.28702915383089,9.32018083765571,5,3,0,0,0,1,2.5,1,1,2022
"KSSTID0226",3,1,0,0,1,0,35,9.55443916661598,9.28702915383089,6,3,0,0,0,1,2.333333333,1,1,2022
"KSSTID0226",4,2,0,0,1,0,35,9.66552600498478,9.55443916661598,6,3,0,0,0,1,2.866666667,1,1,2022
"KSSTID0226",5,2,0,0,1,0,35,9.95646370512317,9.66552600498478,5,3,0,0,0,1,2.166666667,1,1,2022
"KSSTID0226",6,2,0,0,1,0,35,0,9.95646370512317,5,3,0,1,0,1,3.033333333,1,1,2023
"KSSTID0227",1,4,0,0,0,1,41,8.29572074303142,7.8895078555994,0,2,0,0,0,1,3.533333333,0,0,2021
"KSSTID0227",2,4,0,0,0,1,41,8.42962238524801,8.29572074303142,0,2,0,0,0,1,3.066666667,0,0,2022
"KSSTID0227",3,4,0,0,0,1,41,8.57905751507294,8.42962238524801,1,2,0,0,0,1,2.7,0,0,2022
"KSSTID0227",4,4,0,0,0,1,41,5.87155425043542,8.57905751507294,1,2,1,0,0,1,3.166666667,0,0,2022
"KSSTID0227",5,4,0,0,0,1,41,6.20822778745791,5.87155425043542,1,2,0,0,0,1,2.8,0,0,2022
"KSSTID0227",6,4,0,0,0,1,41,0,6.20822778745791,0,2,0,1,0,1,3.366666667,0,0,2023
"KSSTID0228",1,1,0,0,1,1,40,7.10318225012123,5.1519033480925,0,1,1,0,0,0,3.983333333,0,0,2021
"KSSTID0228",2,2,0,0,1,1,40,7.63436624874709,7.10318225012123,4,2,1,0,0,0,2.933333333,1,0,2022
"KSSTID0228",3,3,0,0,1,1,40,7.69538502424021,7.63436624874709,0,1,1,0,0,0,2.95,0,0,2022
"KSSTID0228",4,2,0,0,1,1,40,7.42179373606741,7.69538502424021,0,1,0,0,0,0,3.45,1,0,2022
"KSSTID0228",5,2,0,0,1,1,40,7.531514867306,7.42179373606741,3,2,1,0,0,0,2.833333333,0,0,2022
"KSSTID0228",6,2,0,0,1,1,40,0,7.531514867306,0,1,1,1,0,0,3.266666667,1,0,2023
"KSSTID0229",1,4,1,1,1,0,38,9.17848224832003,9.26952112839106,6,3,0,0,0,1,3.666666667,1,1,2021
"KSSTID0229",2,4,1,1,1,0,38,8.9700086975691,9.17848224832003,6,3,0,0,0,1,3.2,1,1,2022
"KSSTID0229",3,1,1,1,1,0,38,9.39205591184564,8.9700086975691,6,3,0,0,0,1,2.933333333,1,1,2022
"KSSTID0229",4,4,1,1,1,0,38,9.50392001949402,9.39205591184564,5,3,0,0,0,1,3.433333333,1,1,2022
"KSSTID0229",5,4,1,1,1,0,38,9.8225925234065,9.50392001949402,5,3,0,0,0,1,2.766666667,1,1,2022
"KSSTID0229",6,4,1,1,1,0,38,0,9.8225925234065,6,3,0,1,0,1,3.333333333,1,1,2023
"KSSTID0230",1,3,0,0,1,1,50,5.87717540070585,7.77109239152337,2,2,0,0,0,0,3.066666667,1,1,2021
"KSSTID0230",2,3,0,0,1,1,50,0,5.87717540070585,0,1,1,1,0,0,3.366666667,1,0,2022
"KSSTID0230",3,2,0,0,1,1,50,6.74061391778321,0,0,1,1,0,1,0,2.966666667,1,0,2022
"KSSTID0230",4,3,0,0,1,1,50,8.7148416882697,6.74061391778321,2,2,0,0,0,0,3.333333333,1,0,2022
"KSSTID0230",5,2,0,0,1,1,50,9.04549049263027,8.7148416882697,1,1,0,0,0,0,2.866666667,1,0,2022
"KSSTID0230",6,3,0,0,1,1,50,0,9.04549049263027,1,2,0,1,0,0,3.266666667,1,0,2023
"KSSTID0231",1,2,1,0,1,0,42,9.41774633451824,9.20751237696514,1,3,0,0,0,1,2.233333333,1,1,2021
"KSSTID0231",2,4,1,1,1,0,42,9.19323286956597,9.41774633451824,1,3,0,0,0,1,2.766666667,1,0,2022
"KSSTID0231",3,3,1,1,1,0,42,9.28849237030784,9.19323286956597,2,3,0,0,0,1,2.566666667,1,0,2022
"KSSTID0231",4,3,1,1,1,0,42,9.25651473697168,9.28849237030784,2,3,0,0,0,1,3.2,1,0,2022
"KSSTID0231",5,2,1,1,1,0,42,9.27489514298172,9.25651473697168,2,3,0,0,0,1,2.6,1,0,2022
"KSSTID0231",6,3,1,1,1,0,42,0,9.27489514298172,2,3,0,1,0,1,3.266666667,1,0,2023
"KSSTID0232",1,3,1,0,0,0,55,9.74278344583903,9.08470685174546,1,3,0,0,0,1,2.4,0,0,2021
"KSSTID0232",2,2,1,1,0,0,55,9.94192286118618,9.74278344583903,1,4,0,0,0,1,3.066666667,1,0,2022
"KSSTID0232",3,2,1,1,0,0,55,9.95513126052166,9.94192286118618,1,2,0,0,0,1,2.7,1,0,2022
