"stid","seq","m_rent","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","ps_income","ps_employed","ps_m_rent","full_time","full_time_lag","unemploy_lag","local_unemploy","married","dependent","year"
"KSSTID0118",2,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,5.7,0,1,2021
"KSSTID0118",3,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,5.066666667,0,1,2021
"KSSTID0118",4,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,3.066666667,0,1,2021
"KSSTID0118",5,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,3.366666667,1,1,2022
"KSSTID0118",6,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,2.966666667,1,1,2022
"KSSTID0119",1,0,0,0,0,0,36,1464,7.28961052145117,9.29225025846283,9.29225025846283,0,0,0,1,0,6.533333333,0,1,2020
"KSSTID0119",2,0,0,0,0,0,36,9156,9.12227389310773,7.28961052145117,9.29225025846283,0,0,0,0,1,5.7,0,1,2021
"KSSTID0119",3,0,0,0,0,0,36,9456,9.15451048701551,9.12227389310773,9.29225025846283,0,0,0,0,1,5.066666667,0,1,2021
"KSSTID0119",4,0,0,0,0,0,36,6468.69,8.77488347290038,9.15451048701551,9.29225025846283,0,0,0,0,1,3.066666667,0,1,2021
"KSSTID0119",5,0,0,0,0,0,36,10347.62,9.2446084564705,8.77488347290038,9.29225025846283,0,0,1,1,0,3.366666667,1,0,2022
"KSSTID0119",6,1,0,0,0,0,36,10230.74,9.23324993245889,9.2446084564705,9.29225025846283,0,0,1,1,0,2.966666667,0,0,2022
"KSSTID0120",1,1,1,0,1,0,44,8935.8,9.09793286225664,9.15828468177563,9.15828468177563,0,1,1,1,0,4.8,1,1,2020
"KSSTID0120",2,1,1,0,1,0,44,13996.37,9.54662473380717,9.09793286225664,9.15828468177563,0,0,1,1,0,4.366666667,1,1,2021
"KSSTID0120",3,1,1,0,1,0,44,12217.19,9.41068110391545,9.54662473380717,9.15828468177563,0,0,1,1,0,3.9,1,1,2021
"KSSTID0120",4,1,1,1,1,0,44,16136.08,9.68887500848003,9.41068110391545,9.15828468177563,0,1,1,1,0,2.466666667,1,1,2021
"KSSTID0120",5,1,1,1,1,0,44,12752.51,9.45356180681775,9.68887500848003,9.15828468177563,0,0,1,1,0,2.833333333,1,1,2022
"KSSTID0120",6,0,1,1,1,0,44,13423.03,9.50480166350783,9.45356180681775,9.15828468177563,0,0,1,1,0,2.6,1,1,2022
"KSSTID0121",1,1,0,0,1,1,36,12307.5,9.4180453596012,9.30039677483196,9.30039677483196,1,1,1,1,0,3.9,0,1,2020
"KSSTID0121",2,0,0,0,1,1,36,15316.61,9.63675842590257,9.4180453596012,9.30039677483196,1,1,1,1,0,3.711111111,0,1,2021
"KSSTID0121",3,0,0,0,1,1,36,8906.08,9.09460174509132,9.63675842590257,9.30039677483196,1,1,1,1,0,3.533333333,0,1,2021
"KSSTID0121",4,0,0,0,1,1,36,7652.09,8.94286476683485,9.09460174509132,9.30039677483196,1,1,0,1,0,2.355555556,0,1,2021
"KSSTID0121",5,0,0,0,1,1,36,10437.94,9.2532983237148,8.94286476683485,9.30039677483196,1,1,1,0,0,2.911111111,1,1,2022
"KSSTID0121",6,0,0,0,1,1,36,6934.27,8.84437526493988,9.2532983237148,9.30039677483196,1,1,1,1,0,2.733333333,1,1,2022
"KSSTID0122",1,0,0,0,0,1,41,0,0,6.54312016536223,6.54312016536223,1,0,0,0,0,3.466666667,0,0,2020
"KSSTID0122",2,0,0,0,0,1,41,0,0,0,6.54312016536223,1,0,1,0,1,3.266666667,0,0,2021
"KSSTID0122",3,0,0,0,0,1,41,0,0,0,6.54312016536223,1,0,0,1,1,2.7,1,0,2021
"KSSTID0122",4,1,0,0,0,1,41,0,0,0,6.54312016536223,1,0,0,0,1,2,0,0,2021
"KSSTID0122",5,0,0,0,0,1,41,4242.68,8.3531860963256,0,6.54312016536223,1,0,1,0,1,2.5,0,0,2022
"KSSTID0122",6,0,0,0,0,1,41,8754.85,9.07747732738592,8.3531860963256,6.54312016536223,1,0,1,1,0,2.333333333,0,0,2022
"KSSTID0123",1,0,0,0,1,0,37,18077.41,9.80247368760113,9.36199393660483,9.36199393660483,1,0,1,1,0,6.533333333,0,0,2020
"KSSTID0123",2,0,0,0,1,0,37,14928.35,9.61108435308181,9.80247368760113,9.36199393660483,1,0,1,1,0,5.7,1,1,2021
"KSSTID0123",3,0,0,0,1,0,37,14483.45,9.58083093916844,9.61108435308181,9.36199393660483,1,0,1,1,0,5.066666667,1,1,2021
"KSSTID0123",4,0,0,0,1,0,37,14802.06,9.60258919513773,9.58083093916844,9.36199393660483,1,0,1,1,0,3.066666667,1,1,2021
"KSSTID0123",5,0,0,0,1,0,37,15117.83,9.62369626578708,9.60258919513773,9.36199393660483,1,0,1,1,0,3.366666667,1,0,2022
"KSSTID0123",6,0,0,0,1,0,37,13899.08,9.5396498744979,9.62369626578708,9.36199393660483,1,0,1,1,0,2.966666667,1,0,2022
"KSSTID0124",1,0,0,0,0,0,32,0,0,8.80707534192047,8.80707534192047,0,0,0,1,0,6.533333333,0,0,2020
"KSSTID0124",2,0,0,0,0,0,32,4220,8.3478273457825,0,8.80707534192047,0,0,0,0,1,5.7,0,0,2021
"KSSTID0124",3,1,0,0,0,0,32,8060,8.9947928972836,8.3478273457825,8.80707534192047,0,0,0,0,1,5.066666667,0,0,2021
"KSSTID0124",4,1,0,0,0,0,32,0,0,8.9947928972836,8.80707534192047,0,0,0,0,1,3.066666667,0,0,2021
"KSSTID0124",5,1,0,0,0,0,32,0,0,0,8.80707534192047,0,0,0,0,1,3.366666667,1,0,2022
"KSSTID0124",6,0,0,0,0,0,32,0,0,0,8.80707534192047,0,0,0,0,1,2.966666667,0,0,2022
"KSSTID0125",1,1,1,0,1,0,42,17982.73,9.79722273923552,9.51466567431537,9.51466567431537,1,1,1,1,0,3.566666667,1,1,2020
"KSSTID0125",2,0,1,0,1,0,42,12173.76,9.40712023523083,9.79722273923552,9.51466567431537,1,1,1,1,0,3.466666667,1,1,2021
"KSSTID0125",3,1,1,1,1,0,42,16402.73,9.70526402697635,9.40712023523083,9.51466567431537,1,1,1,1,0,2.766666667,1,1,2021
"KSSTID0125",4,1,1,1,1,0,42,17618.25,9.7767473333175,9.70526402697635,9.51466567431537,1,1,1,1,0,1.7,1,1,2021
"KSSTID0125",5,1,1,1,1,0,42,13838.24,9.53526331436907,9.7767473333175,9.51466567431537,1,1,1,1,0,2.066666667,1,1,2022
"KSSTID0125",6,1,1,1,1,0,42,14488.74,9.58119609174449,9.53526331436907,9.51466567431537,1,1,1,1,0,2.266666667,1,1,2022
"KSSTID0126",1,0,0,0,1,1,43,2455.1,7.80633000505051,7.97527585777257,7.97527585777257,1,0,1,0,0,5.311111111,0,1,2020
"KSSTID0126",2,1,0,0,1,1,43,2402.53,7.7846937690535,7.80633000505051,7.97527585777257,1,0,1,1,0,4.5,0,1,2021
"KSSTID0126",3,0,0,0,1,1,43,3367.96,8.12235937037673,7.7846937690535,7.97527585777257,1,0,0,1,0,4.188888889,1,1,2021
"KSSTID0126",4,0,0,0,1,1,43,3117.11,8.04498232802045,8.12235937037673,7.97527585777257,1,0,0,1,0,2.866666667,1,1,2021
"KSSTID0126",5,0,0,0,1,1,43,5229.57,8.56227553773604,8.04498232802045,7.97527585777257,1,0,0,0,0,3.188888889,0,1,2022
"KSSTID0126",6,0,0,0,1,1,43,5206.54,8.55786285433462,8.56227553773604,7.97527585777257,1,0,0,0,0,3,0,1,2022
"KSSTID0127",1,0,0,0,1,1,32,0,0,5.66936354778574,5.66936354778574,0,0,0,0,0,4.366666667,1,1,2020
"KSSTID0127",2,0,0,0,1,1,32,0,0,0,5.66936354778574,0,0,0,0,1,4.066666667,1,1,2021
"KSSTID0127",3,0,0,0,1,1,32,656.65,6.48867287491479,0,5.66936354778574,0,0,0,0,1,3.533333333,1,1,2021
"KSSTID0127",4,0,0,0,1,1,32,2920.2,7.97974976974595,6.48867287491479,5.66936354778574,0,0,1,0,0,2.4,1,1,2021
"KSSTID0127",5,0,0,0,1,1,32,2696.71,7.90015854396313,7.97974976974595,5.66936354778574,0,0,0,1,0,3.066666667,1,1,2022
"KSSTID0127",6,0,0,0,1,1,32,2844.52,7.95350110666019,7.90015854396313,5.66936354778574,0,0,0,0,0,2.7,1,1,2022
"KSSTID0128",1,0,1,0,1,0,32,0,0,0,0,1,0,0,0,1,3.666666667,0,0,2020
"KSSTID0128",2,0,1,0,1,0,32,0,0,0,0,1,0,0,0,1,3.866666667,0,0,2021
"KSSTID0128",3,1,1,0,1,0,32,0,0,0,0,1,0,0,0,1,3.4,0,0,2021
"KSSTID0128",4,0,1,0,1,0,32,0,0,0,0,1,0,0,0,1,2.433333333,0,0,2021
"KSSTID0128",5,0,1,1,1,0,32,0,0,0,0,1,0,0,0,1,3.233333333,1,0,2022
"KSSTID0128",6,0,1,1,1,0,32,0,0,0,0,1,0,0,0,1,2.6,1,0,2022
"KSSTID0129",1,1,1,0,1,1,49,0,0,0,0,0,1,0,0,1,3.633333333,1,1,2020
"KSSTID0129",2,1,1,0,1,1,49,0,0,0,0,0,1,0,0,1,3.65,0,0,2021
"KSSTID0129",3,1,1,0,1,1,49,0,0,0,0,0,1,0,0,1,3.15,0,0,2021
"KSSTID0129",4,1,1,0,1,1,49,126,4.84418708645859,0,0,0,1,0,0,1,2.166666667,0,0,2021
"KSSTID0129",5,1,1,0,1,1,49,694.69,6.5449041588145,4.84418708645859,0,0,1,0,0,0,2.75,1,1,2022
"KSSTID0129",6,1,1,0,1,1,49,808.93,6.696947824179,6.5449041588145,0,0,1,0,0,0,2.416666667,1,1,2022
"KSSTID0130",1,0,0,0,1,1,39,12335.48,9.42031600555195,8.62432234211663,8.62432234211663,1,0,1,1,0,4.366666667,1,0,2020
"KSSTID0130",2,0,0,0,1,1,39,10935.2,9.29983366645894,9.42031600555195,8.62432234211663,1,0,1,1,0,4.066666667,1,0,2021
"KSSTID0130",3,0,0,0,1,1,39,4090.26,8.31660827005316,9.29983366645894,8.62432234211663,1,0,0,1,0,3.533333333,1,0,2021
"KSSTID0130",4,0,0,0,1,1,39,5673.6,8.64375535528395,8.31660827005316,8.62432234211663,1,0,1,0,0,2.4,1,0,2021
"KSSTID0130",5,1,0,0,1,1,39,88.62,4.495578509358,8.64375535528395,8.62432234211663,1,0,1,1,0,3.066666667,1,0,2022
"KSSTID0130",6,1,0,0,1,1,39,0,0,4.495578509358,8.62432234211663,1,0,0,0,0,2.7,1,0,2022
"KSSTID0131",1,1,0,0,1,0,49,2955.75,7.99184597113123,8.15731025020938,8.15731025020938,1,1,0,0,0,3.7,1,0,2020
"KSSTID0131",2,0,0,0,1,0,49,3003,8.00770001288403,7.99184597113123,8.15731025020938,1,0,0,0,0,3.511111111,0,0,2021
"KSSTID0131",3,0,0,0,1,0,49,3101.75,8.04004409400963,8.00770001288403,8.15731025020938,1,0,0,0,0,3.5,0,0,2021
"KSSTID0131",4,0,0,0,1,0,49,4009.5,8.29667120080698,8.04004409400963,8.15731025020938,1,0,0,0,0,2.188888889,0,0,2021
"KSSTID0131",5,0,0,0,1,0,49,3481.25,8.15543391556814,8.29667120080698,8.15731025020938,1,0,0,0,0,2.733333333,0,0,2022
"KSSTID0131",6,0,0,0,1,0,49,4404.75,8.39066578494448,8.15543391556814,8.15731025020938,1,0,0,0,0,2.633333333,0,0,2022
"KSSTID0132",1,0,1,0,0,0,48,0,0,0,0,1,0,0,0,1,6.533333333,0,0,2020
"KSSTID0132",2,0,1,1,0,0,48,0,0,0,0,1,0,0,0,1,5.7,0,1,2021
"KSSTID0132",3,0,1,1,0,0,48,4519.76,8.41643540028498,0,0,1,0,0,0,1,4.633333333,0,1,2021
"KSSTID0132",4,0,1,1,0,0,48,3983.07,8.29005918883126,8.41643540028498,0,1,0,1,0,0,3.066666667,0,1,2021
"KSSTID0132",5,1,1,1,0,0,48,3359.88,8.11995812342809,8.29005918883126,0,1,0,1,1,0,3.366666667,0,0,2022
"KSSTID0132",6,1,1,1,0,0,48,9165.27,9.12328572132299,8.11995812342809,0,1,0,1,1,0,2.966666667,0,0,2022
"KSSTID0133",1,1,0,0,1,1,40,9611.1,9.17077800046433,8.93534547585641,8.93534547585641,0,1,1,1,0,3.15,0,1,2020
"KSSTID0133",2,1,0,0,1,1,40,10705.35,9.2785923023674,9.17077800046433,8.93534547585641,0,1,1,1,0,2.95,0,0,2021
"KSSTID0133",3,0,0,0,1,1,40,10238.22,9.23398072381727,9.2785923023674,8.93534547585641,0,1,1,1,0,2.933333333,0,0,2021
"KSSTID0133",4,1,0,0,1,1,40,12475.66,9.43161497789947,9.23398072381727,8.93534547585641,0,1,1,1,0,1.833333333,0,0,2021
"KSSTID0133",5,1,0,0,1,1,40,10925.43,9.29893990384663,9.43161497789947,8.93534547585641,0,1,1,1,0,2.183333333,1,1,2022
"KSSTID0133",6,1,0,0,1,1,40,14093.64,9.55354986225006,9.29893990384663,8.93534547585641,0,1,1,1,0,2.216666667,1,1,2022
"KSSTID0134",1,1,1,0,0,1,43,3546.88,8.17410552098602,7.44532993604068,7.44532993604068,1,1,1,0,0,2.95,0,1,2021
"KSSTID0134",2,1,1,0,0,1,43,6287.08,8.74641105667442,8.17410552098602,7.44532993604068,1,0,1,1,0,2.766666667,0,1,2021
"KSSTID0134",3,1,1,1,0,1,43,8051.34,8.99371801140224,8.74641105667442,7.44532993604068,1,1,0,0,0,2.933333333,0,1,2021
"KSSTID0134",4,0,1,1,0,1,43,4343.81,8.3767373083199,8.99371801140224,7.44532993604068,1,0,0,0,0,1.833333333,0,1,2021
"KSSTID0134",5,0,1,1,0,1,43,4748.83,8.46586410691454,8.3767373083199,7.44532993604068,1,1,1,1,0,2.183333333,1,1,2022
"KSSTID0134",6,0,1,1,0,1,43,6190.05,8.73085997972632,8.46586410691454,7.44532993604068,1,0,1,0,0,2.216666667,0,1,2022
"KSSTID0135",1,1,1,0,1,1,45,0,0,8.65248603178042,8.65248603178042,0,1,0,1,0,6.533333333,0,1,2020
"KSSTID0135",2,1,1,0,1,1,45,5319,8.57922858233569,0,8.65248603178042,0,1,0,0,1,5.7,1,1,2021
"KSSTID0135",3,1,1,1,1,1,45,591,6.38350663488401,8.57922858233569,8.65248603178042,0,1,0,0,1,4.633333333,0,1,2021
"KSSTID0135",4,1,1,1,1,1,45,4385.4,8.38626412408984,6.38350663488401,8.65248603178042,0,1,1,0,1,3.066666667,0,1,2021
"KSSTID0135",5,1,1,1,1,1,45,95.42,4.56871364897748,8.38626412408984,8.65248603178042,0,1,0,1,0,3.366666667,1,1,2022
"KSSTID0135",6,0,1,1,1,1,45,0,0,4.56871364897748,8.65248603178042,0,1,0,0,0,2.966666667,0,1,2022
"KSSTID0136",1,1,1,0,1,1,45,0,0,4.95477016125486,4.95477016125486,1,1,0,0,0,3.9,1,0,2020
"KSSTID0136",2,0,1,1,1,1,45,0,0,0,4.95477016125486,1,1,0,0,1,3.711111111,1,0,2021
"KSSTID0136",3,0,1,1,1,1,45,565.45,6.3393888153195,0,4.95477016125486,1,1,0,0,1,3.633333333,1,0,2021
"KSSTID0136",4,1,1,1,1,1,45,37.5,3.65065824129374,6.3393888153195,4.95477016125486,1,1,1,0,0,2.355555556,1,0,2021
"KSSTID0136",5,1,1,1,1,1,45,0,0,3.65065824129374,4.95477016125486,1,1,0,1,0,2.911111111,1,0,2022
"KSSTID0136",6,1,1,1,1,1,45,0,0,0,4.95477016125486,1,1,0,0,1,2.733333333,1,0,2022
"KSSTID0137",1,0,1,0,0,0,36,20300.58,9.9184539945134,9.77925224567572,9.77925224567572,1,0,1,1,0,3.8,0,1,2021
"KSSTID0137",2,1,1,0,0,0,36,19074.94,9.85618313409969,9.9184539945134,9.77925224567572,1,1,1,1,0,3.4,0,1,2021
"KSSTID0137",3,0,1,1,0,0,36,13543.67,9.51374839098874,9.85618313409969,9.77925224567572,1,0,1,1,0,3.333333333,0,1,2021
"KSSTID0137",4,0,1,1,0,0,36,5887.742,8.68079767149072,9.51374839098874,9.77925224567572,1,0,0,1,0,2,0,1,2021
"KSSTID0137",5,1,1,1,0,0,36,5434.838,8.60076897350246,8.68079767149072,9.77925224567572,1,1,1,0,1,2.466666667,0,1,2022
"KSSTID0137",6,0,1,1,0,0,36,12542.77,9.43697940696291,8.60076897350246,9.77925224567572,1,0,1,1,1,2.4,0,1,2022
"KSSTID0138",1,0,0,0,1,1,32,0,0,6.0404451693296,6.0404451693296,1,0,0,0,0,2.95,0,1,2021
"KSSTID0138",2,1,0,0,1,1,32,0,0,0,6.0404451693296,1,0,0,0,1,2.766666667,0,1,2021
"KSSTID0138",3,0,0,0,1,1,32,4515.73,8.41554355968165,0,6.0404451693296,1,0,1,0,1,2.933333333,0,1,2021
"KSSTID0138",4,1,0,0,1,1,32,10980.07,9.30392816022451,8.41554355968165,6.0404451693296,1,1,1,1,0,1.833333333,0,1,2021
"KSSTID0138",5,0,0,0,1,1,32,10493.06,9.2585646617832,9.30392816022451,6.0404451693296,1,0,1,1,0,2.183333333,1,1,2022
"KSSTID0138",6,0,0,0,1,1,32,10746.96,9.28247124810583,9.2585646617832,6.0404451693296,1,1,1,1,0,2.216666667,1,1,2022
"KSSTID0139",1,0,1,0,0,1,50,7261.029,8.89041454535656,8.60251731245643,8.60251731245643,0,0,1,1,0,5.7,0,1,2021
"KSSTID0139",2,1,1,0,0,1,50,7999.329,8.98723794481636,8.89041454535656,8.60251731245643,0,1,0,1,0,5.066666667,0,1,2021
"KSSTID0139",3,1,1,0,0,1,50,6019.541,8.70293240137469,8.98723794481636,8.60251731245643,0,1,0,0,0,4.633333333,0,1,2021
"KSSTID0139",4,1,1,0,0,1,50,2836.36,7.95062932136539,8.70293240137469,8.60251731245643,0,0,0,0,0,3.066666667,0,1,2021
"KSSTID0139",5,1,1,1,0,1,50,1942.5,7.57224575029228,7.95062932136539,8.60251731245643,0,1,1,0,0,3.366666667,0,0,2022
"KSSTID0139",6,0,1,1,0,1,50,1924.5,7.56294095325496,7.57224575029228,8.60251731245643,0,0,1,1,0,2.966666667,0,0,2022
"KSSTID0140",1,0,1,0,1,1,52,0,0,0,0,1,0,0,0,1,5.7,1,0,2021
"KSSTID0140",2,1,1,0,1,1,52,0,0,0,0,1,1,0,0,1,5.066666667,0,0,2021
"KSSTID0140",3,1,1,1,1,1,52,0,0,0,0,1,0,0,0,1,4.633333333,1,0,2021
"KSSTID0140",4,0,1,1,1,1,52,0,0,0,0,1,0,0,0,1,3.066666667,1,0,2021
"KSSTID0140",5,1,1,1,1,1,52,0,0,0,0,1,1,0,0,1,3.366666667,1,0,2022
"KSSTID0140",6,0,1,1,1,1,52,0,0,0,0,1,0,0,0,1,2.966666667,0,0,2022
"KSSTID0141",1,0,1,1,1,0,37,15947.4,9.67711378970163,9.83225091568933,9.83225091568933,1,0,1,1,0,2.866666667,1,1,2021
"KSSTID0141",2,0,1,1,1,0,37,18246.88,9.81180418787947,9.67711378970163,9.83225091568933,1,0,1,1,0,2.733333333,1,1,2021
"KSSTID0141",3,0,1,1,1,0,37,18045.03,9.80068099497133,9.81180418787947,9.83225091568933,1,0,1,1,0,2.966666667,1,1,2021
"KSSTID0141",4,0,1,1,1,0,37,21941.77,9.99619297927834,9.80068099497133,9.83225091568933,1,0,1,1,0,1.866666667,1,1,2021
"KSSTID0141",5,0,1,1,1,0,37,19258.33,9.86575089762346,9.99619297927834,9.83225091568933,1,0,1,1,0,2.433333333,1,1,2022
"KSSTID0141",6,0,1,1,1,0,37,20318.96,9.91935893318654,9.86575089762346,9.83225091568933,1,0,1,1,0,2.333333333,1,1,2022
"KSSTID0142",1,1,0,0,1,0,53,0,0,0,0,1,0,0,0,1,5.7,0,0,2021
"KSSTID0142",2,1,0,0,1,0,53,2956.92,7.99224159760413,0,0,1,0,0,0,1,5.066666667,0,0,2021
"KSSTID0142",3,1,0,0,1,0,53,1132.87,7.03339183926824,7.99224159760413,0,1,0,0,0,0,4.633333333,0,0,2021
"KSSTID0142",4,0,0,0,1,0,53,3047.13,8.02228356681565,7.03339183926824,0,1,0,0,0,0,3.066666667,0,0,2021
"KSSTID0142",5,1,0,0,1,0,53,61.22,4.13067649146949,8.02228356681565,0,1,0,0,0,0,3.366666667,0,0,2022
"KSSTID0142",6,0,0,0,1,0,53,0,0,4.13067649146949,0,1,0,0,0,0,2.966666667,0,0,2022
"KSSTID0143",1,1,0,0,1,0,34,0,0,7.55981480473726,7.55981480473726,1,0,0,0,0,4.55,0,0,2021
"KSSTID0143",2,1,0,0,1,0,34,0,0,0,7.55981480473726,1,0,0,0,1,4.15,0,0,2021
"KSSTID0143",3,0,0,0,1,0,34,0,0,0,7.55981480473726,1,0,0,0,1,3.983333333,0,0,2021
"KSSTID0143",4,1,0,0,1,0,34,0,0,0,7.55981480473726,1,0,0,0,1,2.55,0,0,2021
"KSSTID0143",5,1,0,0,1,0,34,0,0,0,7.55981480473726,1,0,0,0,1,2.916666667,0,0,2022
"KSSTID0143",6,0,0,0,1,0,34,0,0,0,7.55981480473726,1,0,1,1,1,2.716666667,0,0,2022
"KSSTID0144",1,0,0,0,1,1,55,6217.97,8.73535957716558,8.9098837175593,8.9098837175593,1,0,0,1,0,2.95,1,0,2021
"KSSTID0144",2,0,0,0,1,1,55,9238.23,9.13121382782998,8.73535957716558,8.9098837175593,1,0,1,0,0,2.766666667,1,0,2021
"KSSTID0144",3,0,0,0,1,1,55,7677.1,8.94612739970099,9.13121382782998,8.9098837175593,1,1,0,0,0,2.933333333,1,0,2021
"KSSTID0144",4,0,0,0,1,1,55,11563.86,9.35572646910156,8.94612739970099,8.9098837175593,1,0,1,1,0,1.833333333,1,0,2021
"KSSTID0144",5,0,0,0,1,1,55,8637.94,9.06403516908647,9.35572646910156,8.9098837175593,1,0,1,1,0,2.183333333,1,0,2022
"KSSTID0144",6,0,0,0,1,1,55,11988.23,9.39176402577587,9.06403516908647,8.9098837175593,1,0,1,1,0,2.216666667,1,0,2022
"KSSTID0145",1,0,1,0,0,0,30,5498.33,8.61238154561831,8.98861456518709,8.98861456518709,1,0,1,1,0,4.366666667,1,1,2021
"KSSTID0145",2,0,1,0,0,0,30,12095.74,9.40069127379674,8.61238154561831,8.98861456518709,1,0,1,1,0,3.9,1,1,2021
"KSSTID0145",3,0,1,1,0,0,30,7482.53,8.92045988478057,9.40069127379674,8.98861456518709,1,1,1,1,0,3.666666667,1,1,2021
"KSSTID0145",4,0,1,1,0,0,30,2138.53,7.66834145772631,8.92045988478057,8.98861456518709,1,0,0,1,0,2.466666667,1,1,2021
"KSSTID0145",5,0,1,1,0,0,30,2129.23,7.66398523409458,7.66834145772631,8.98861456518709,1,0,0,1,0,2.833333333,0,1,2022
"KSSTID0145",6,1,1,1,0,0,30,3356.21,8.11886555087694,7.66398523409458,8.98861456518709,1,1,0,0,0,2.6,1,1,2022
"KSSTID0146",1,1,1,0,1,0,29,8872.14,9.0907840149144,9.31833252184514,9.31833252184514,1,1,0,1,0,2.95,0,0,2021
"KSSTID0146",2,1,1,0,1,0,29,8734.3,9.07512756656912,9.0907840149144,9.31833252184514,1,1,0,0,0,2.766666667,0,0,2021
"KSSTID0146",3,1,1,1,1,0,29,10972.93,9.30327773888525,9.07512756656912,9.31833252184514,1,1,0,0,0,2.933333333,0,0,2021
"KSSTID0146",4,1,1,1,1,0,29,11211.76,9.324807694504,9.30327773888525,9.31833252184514,1,1,0,0,0,1.833333333,0,0,2021
"KSSTID0146",5,1,1,1,1,0,29,9381.56,9.14660792587282,9.324807694504,9.31833252184514,1,1,1,0,0,2.183333333,0,0,2022
"KSSTID0146",6,1,1,1,1,0,29,16623.68,9.71864361721851,9.14660792587282,9.31833252184514,1,1,1,1,0,2.883333333,1,0,2022
"KSSTID0147",1,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,5.7,1,0,2021
"KSSTID0147",2,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,5.066666667,1,0,2021
"KSSTID0147",3,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,4.633333333,0,0,2021
"KSSTID0147",4,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,3.366666667,1,0,2022
"KSSTID0147",5,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,2.966666667,1,0,2022
"KSSTID0147",6,0,0,0,0,0,59,0,0,0,0,1,0,0,0,1,3.333333333,1,0,2022
"KSSTID0148",1,0,0,0,1,1,30,0,0,0,0,1,0,0,0,1,4.733333333,0,0,2021
"KSSTID0148",2,1,0,0,1,1,30,0,0,0,0,1,0,0,0,1,4.6,0,0,2021
"KSSTID0148",3,1,0,0,1,1,30,0,0,0,0,1,0,0,0,1,4.4,1,0,2021
"KSSTID0148",4,1,0,0,1,1,30,100,4.61512051684126,0,0,1,0,0,0,1,3.2,1,0,2022
"KSSTID0148",5,1,0,0,1,1,30,0,0,4.61512051684126,0,1,0,0,0,0,3,1,0,2022
"KSSTID0148",6,1,0,0,1,1,30,0,0,0,0,1,0,0,0,1,3.533333333,0,0,2022
"KSSTID0149",1,0,1,0,1,1,30,3648.06,8.20222487916232,8.14826057103436,8.14826057103436,1,0,1,0,0,2.266666667,0,0,2021
"KSSTID0149",2,0,1,0,1,1,30,5759,8.65869275368994,8.20222487916232,8.14826057103436,1,0,1,1,0,2.216666667,0,0,2021
"KSSTID0149",3,0,1,1,1,1,30,10949.24,9.30111665281267,8.65869275368994,8.14826057103436,1,0,1,1,0,2.5,0,0,2021
"KSSTID0149",4,0,1,1,1,1,30,7529.75,8.92674991742765,9.30111665281267,8.14826057103436,1,0,1,1,0,2.05,0,0,2022
"KSSTID0149",5,0,1,1,1,1,30,6561.72,8.78916043014749,8.92674991742765,8.14826057103436,1,0,1,1,0,2.116666667,1,0,2022
"KSSTID0149",6,0,1,1,1,1,30,6102.04,8.71654228667671,8.78916043014749,8.14826057103436,1,0,1,1,0,2.6,0,0,2022
"KSSTID0150",1,1,1,0,0,0,50,5028,8.52297643617196,5.85458469751056,5.85458469751056,0,1,0,0,0,5.7,0,0,2021
"KSSTID0150",2,1,1,0,0,0,50,4609,8.43598313599069,8.52297643617196,5.85458469751056,0,1,0,0,1,5.066666667,0,0,2021
"KSSTID0150",3,1,1,0,0,0,50,3771,8.23536064375335,8.43598313599069,5.85458469751056,0,1,0,0,1,4.633333333,0,0,2021
"KSSTID0150",4,1,1,0,0,0,50,0,0,8.23536064375335,5.85458469751056,0,1,1,0,1,3.366666667,0,0,2022
"KSSTID0150",5,1,1,0,0,0,50,0,0,0,5.85458469751056,0,1,0,0,1,2.966666667,0,0,2022
"KSSTID0150",6,1,1,0,0,0,50,0,0,0,5.85458469751056,0,1,0,0,1,3.333333333,1,0,2022
"KSSTID0151",1,0,0,0,1,0,49,0,0,6.40040693579569,6.40040693579569,1,0,0,0,0,3.75,1,1,2021
"KSSTID0151",2,0,0,0,1,0,49,0,0,0,6.40040693579569,1,0,0,0,1,3.45,1,1,2021
"KSSTID0151",3,0,0,0,1,0,49,0,0,0,6.40040693579569,1,0,0,0,1,2.266666667,1,1,2021
"KSSTID0151",4,0,0,0,1,0,49,0,0,0,6.40040693579569,1,0,0,0,1,2.8,1,0,2022
"KSSTID0151",5,0,0,0,1,0,49,0,0,0,6.40040693579569,1,0,0,0,1,2.616666667,0,0,2022
"KSSTID0151",6,0,0,0,1,0,49,0,0,0,6.40040693579569,1,0,0,0,1,3.266666667,1,0,2022
"KSSTID0152",1,1,1,0,0,0,63,0,0,0,0,1,1,0,0,1,5.7,0,0,2021
"KSSTID0152",2,0,1,0,0,0,63,0,0,0,0,1,1,0,0,1,5.066666667,0,0,2021
